BUKRS,BELNR,GJAHR,BUZEI,HKONT,BLART,BLDAT,BUDAT,WAERS,KURSF,DMBTR_SIGNED,MWSKZ,KUNNR,STCEG,NAME1,PRCTR
1100,C2CB58,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,1458.00,SST-S,CC58,MYC0000058,Cred 58,PC01
1100,C2CB58,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1350.00,SST-S,CC58,MYC0000058,Cred 58,PC01
1100,C2CB58,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-108.00,SST-S,CC58,MYC0000058,Cred 58,PC01
1100,C2CB59,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,1471.50,SST-S,CC59,MYC0000059,Cred 59,PC01
1100,C2CB59,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1362.50,SST-S,CC59,MYC0000059,Cred 59,PC01
1100,C2CB59,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-109.00,SST-S,CC59,MYC0000059,Cred 59,PC01
1100,C2CB60,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,1485.00,SST-S,CC60,MYC0000060,Cred 60,PC01
1100,C2CB60,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1375.00,SST-S,CC60,MYC0000060,Cred 60,PC01
1100,C2CB60,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-110.00,SST-S,CC60,MYC0000060,Cred 60,PC01
1100,C2CB61,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,1498.50,SST-S,CC61,MYC0000061,Cred 61,PC01
1100,C2CB61,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1387.50,SST-S,CC61,MYC0000061,Cred 61,PC01
1100,C2CB61,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-111.00,SST-S,CC61,MYC0000061,Cred 61,PC01
1100,C2CB62,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,1512.00,SST-S,CC62,MYC0000062,Cred 62,PC01
1100,C2CB62,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-1400.00,SST-S,CC62,MYC0000062,Cred 62,PC01
1100,C2CB62,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-112.00,SST-S,CC62,MYC0000062,Cred 62,PC01
1100,C2CB63,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,1525.50,SST-S,CC63,MYC0000063,Cred 63,PC01
1100,C2CB63,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-1412.50,SST-S,CC63,MYC0000063,Cred 63,PC01
1100,C2CB63,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-113.00,SST-S,CC63,MYC0000063,Cred 63,PC01
1100,C2CB64,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,1539.00,SST-S,CC64,MYC0000064,Cred 64,PC01
1100,C2CB64,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-1425.00,SST-S,CC64,MYC0000064,Cred 64,PC01
1100,C2CB64,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-114.00,SST-S,CC64,MYC0000064,Cred 64,PC01
1100,C2CB65,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,1552.50,SST-S,CC65,MYC0000065,Cred 65,PC01
1100,C2CB65,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-1437.50,SST-S,CC65,MYC0000065,Cred 65,PC01
1100,C2CB65,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-115.00,SST-S,CC65,MYC0000065,Cred 65,PC01
1100,C2CB66,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,1566.00,SST-S,CC66,MYC0000066,Cred 66,PC01
1100,C2CB66,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1450.00,SST-S,CC66,MYC0000066,Cred 66,PC01
1100,C2CB66,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-116.00,SST-S,CC66,MYC0000066,Cred 66,PC01
1100,C2CB67,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,1579.50,SST-S,CC67,MYC0000067,Cred 67,PC01
1100,C2CB67,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1462.50,SST-S,CC67,MYC0000067,Cred 67,PC01
1100,C2CB67,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-117.00,SST-S,CC67,MYC0000067,Cred 67,PC01
1100,C2CB68,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,1593.00,SST-S,CC68,MYC0000068,Cred 68,PC01
1100,C2CB68,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1475.00,SST-S,CC68,MYC0000068,Cred 68,PC01
1100,C2CB68,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-118.00,SST-S,CC68,MYC0000068,Cred 68,PC01
1100,C2CB69,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,1606.50,SST-S,CC69,MYC0000069,Cred 69,PC01
1100,C2CB69,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1487.50,SST-S,CC69,MYC0000069,Cred 69,PC01
1100,C2CB69,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-119.00,SST-S,CC69,MYC0000069,Cred 69,PC01
1100,C2CB70,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,1620.00,SST-S,CC70,MYC0000070,Cred 70,PC01
1100,C2CB70,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-1500.00,SST-S,CC70,MYC0000070,Cred 70,PC01
1100,C2CB70,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-120.00,SST-S,CC70,MYC0000070,Cred 70,PC01
1100,C2CB71,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,1633.50,SST-S,CC71,MYC0000071,Cred 71,PC01
1100,C2CB71,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-1512.50,SST-S,CC71,MYC0000071,Cred 71,PC01
1100,C2CB71,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-121.00,SST-S,CC71,MYC0000071,Cred 71,PC01
1100,C2CB72,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,1647.00,SST-S,CC72,MYC0000072,Cred 72,PC01
1100,C2CB72,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-1525.00,SST-S,CC72,MYC0000072,Cred 72,PC01
1100,C2CB72,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-122.00,SST-S,CC72,MYC0000072,Cred 72,PC01
1100,C2CB73,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,1660.50,SST-S,CC73,MYC0000073,Cred 73,PC01
1100,C2CB73,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-1537.50,SST-S,CC73,MYC0000073,Cred 73,PC01
1100,C2CB73,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-123.00,SST-S,CC73,MYC0000073,Cred 73,PC01
1100,C2CB74,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,1674.00,SST-S,CC74,MYC0000074,Cred 74,PC01
1100,C2CB74,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1550.00,SST-S,CC74,MYC0000074,Cred 74,PC01
1100,C2CB74,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-124.00,SST-S,CC74,MYC0000074,Cred 74,PC01
1100,C2CB75,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,1687.50,SST-S,CC75,MYC0000075,Cred 75,PC01
1100,C2CB75,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1562.50,SST-S,CC75,MYC0000075,Cred 75,PC01
1100,C2CB75,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-125.00,SST-S,CC75,MYC0000075,Cred 75,PC01
1100,C2CB76,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,1701.00,SST-S,CC76,MYC0000076,Cred 76,PC01
1100,C2CB76,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1575.00,SST-S,CC76,MYC0000076,Cred 76,PC01
1100,C2CB76,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-126.00,SST-S,CC76,MYC0000076,Cred 76,PC01
1100,C2CB77,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,1714.50,SST-S,CC77,MYC0000077,Cred 77,PC01
1100,C2CB77,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1587.50,SST-S,CC77,MYC0000077,Cred 77,PC01
1100,C2CB77,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-127.00,SST-S,CC77,MYC0000077,Cred 77,PC01
1100,C2CB78,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,1728.00,SST-S,CC78,MYC0000078,Cred 78,PC01
1100,C2CB78,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-1600.00,SST-S,CC78,MYC0000078,Cred 78,PC01
1100,C2CB78,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-128.00,SST-S,CC78,MYC0000078,Cred 78,PC01
1100,C2CB79,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,1741.50,SST-S,CC79,MYC0000079,Cred 79,PC01
1100,C2CB79,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-1612.50,SST-S,CC79,MYC0000079,Cred 79,PC01
1100,C2CB79,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-129.00,SST-S,CC79,MYC0000079,Cred 79,PC01
1100,C2CB80,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,1755.00,SST-S,CC80,MYC0000080,Cred 80,PC01
1100,C2CB80,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-1625.00,SST-S,CC80,MYC0000080,Cred 80,PC01
1100,C2CB80,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-130.00,SST-S,CC80,MYC0000080,Cred 80,PC01
1100,C2CB81,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,1768.50,SST-S,CC81,MYC0000081,Cred 81,PC01
1100,C2CB81,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-1637.50,SST-S,CC81,MYC0000081,Cred 81,PC01
1100,C2CB81,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-131.00,SST-S,CC81,MYC0000081,Cred 81,PC01
1100,C2CB82,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,1782.00,SST-S,CC82,MYC0000082,Cred 82,PC01
1100,C2CB82,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1650.00,SST-S,CC82,MYC0000082,Cred 82,PC01
1100,C2CB82,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-132.00,SST-S,CC82,MYC0000082,Cred 82,PC01
1100,C2CB83,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,1795.50,SST-S,CC83,MYC0000083,Cred 83,PC01
1100,C2CB83,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1662.50,SST-S,CC83,MYC0000083,Cred 83,PC01
1100,C2CB83,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-133.00,SST-S,CC83,MYC0000083,Cred 83,PC01
1100,C2CB84,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,1809.00,SST-S,CC84,MYC0000084,Cred 84,PC01
1100,C2CB84,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1675.00,SST-S,CC84,MYC0000084,Cred 84,PC01
1100,C2CB84,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-134.00,SST-S,CC84,MYC0000084,Cred 84,PC01
1100,C2CB85,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,1822.50,SST-S,CC85,MYC0000085,Cred 85,PC01
1100,C2CB85,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1687.50,SST-S,CC85,MYC0000085,Cred 85,PC01
1100,C2CB85,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-135.00,SST-S,CC85,MYC0000085,Cred 85,PC01
1100,C2CB86,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,1836.00,SST-S,CC86,MYC0000086,Cred 86,PC01
1100,C2CB86,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-1700.00,SST-S,CC86,MYC0000086,Cred 86,PC01
1100,C2CB86,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-136.00,SST-S,CC86,MYC0000086,Cred 86,PC01
1100,C2CB87,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,1849.50,SST-S,CC87,MYC0000087,Cred 87,PC01
1100,C2CB87,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-1712.50,SST-S,CC87,MYC0000087,Cred 87,PC01
1100,C2CB87,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-137.00,SST-S,CC87,MYC0000087,Cred 87,PC01
1100,C2CB88,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,1863.00,SST-S,CC88,MYC0000088,Cred 88,PC01
1100,C2CB88,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-1725.00,SST-S,CC88,MYC0000088,Cred 88,PC01
1100,C2CB88,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-138.00,SST-S,CC88,MYC0000088,Cred 88,PC01
1100,C2CB89,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,1876.50,SST-S,CC89,MYC0000089,Cred 89,PC01
1100,C2CB89,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-1737.50,SST-S,CC89,MYC0000089,Cred 89,PC01
1100,C2CB89,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-139.00,SST-S,CC89,MYC0000089,Cred 89,PC01
1100,C2CB90,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,1890.00,SST-S,CC90,MYC0000090,Cred 90,PC01
1100,C2CB90,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1750.00,SST-S,CC90,MYC0000090,Cred 90,PC01
1100,C2CB90,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-140.00,SST-S,CC90,MYC0000090,Cred 90,PC01
1100,C2CB91,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,1903.50,SST-S,CC91,MYC0000091,Cred 91,PC01
1100,C2CB91,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1762.50,SST-S,CC91,MYC0000091,Cred 91,PC01
1100,C2CB91,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-141.00,SST-S,CC91,MYC0000091,Cred 91,PC01
1100,C2CB92,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,1917.00,SST-S,CC92,MYC0000092,Cred 92,PC01
1100,C2CB92,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1775.00,SST-S,CC92,MYC0000092,Cred 92,PC01
1100,C2CB92,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-142.00,SST-S,CC92,MYC0000092,Cred 92,PC01
1100,C2CB93,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,1930.50,SST-S,CC93,MYC0000093,Cred 93,PC01
1100,C2CB93,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1787.50,SST-S,CC93,MYC0000093,Cred 93,PC01
1100,C2CB93,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-143.00,SST-S,CC93,MYC0000093,Cred 93,PC01
1100,C2CB94,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,1944.00,SST-S,CC94,MYC0000094,Cred 94,PC01
1100,C2CB94,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-1800.00,SST-S,CC94,MYC0000094,Cred 94,PC01
1100,C2CB94,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-144.00,SST-S,CC94,MYC0000094,Cred 94,PC01
1100,C2CB95,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,1957.50,SST-S,CC95,MYC0000095,Cred 95,PC01
1100,C2CB95,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-1812.50,SST-S,CC95,MYC0000095,Cred 95,PC01
1100,C2CB95,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-145.00,SST-S,CC95,MYC0000095,Cred 95,PC01
1100,C2CB96,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,1971.00,SST-S,CC96,MYC0000096,Cred 96,PC01
1100,C2CB96,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-1825.00,SST-S,CC96,MYC0000096,Cred 96,PC01
1100,C2CB96,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-146.00,SST-S,CC96,MYC0000096,Cred 96,PC01
1100,C2CB97,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,1984.50,SST-S,CC97,MYC0000097,Cred 97,PC01
1100,C2CB97,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-1837.50,SST-S,CC97,MYC0000097,Cred 97,PC01
1100,C2CB97,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-147.00,SST-S,CC97,MYC0000097,Cred 97,PC01
1100,C2CB98,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,1998.00,SST-S,CC98,MYC0000098,Cred 98,PC01
1100,C2CB98,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1850.00,SST-S,CC98,MYC0000098,Cred 98,PC01
1100,C2CB98,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-148.00,SST-S,CC98,MYC0000098,Cred 98,PC01
1100,C2CB99,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,2011.50,SST-S,CC99,MYC0000099,Cred 99,PC01
1100,C2CB99,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1862.50,SST-S,CC99,MYC0000099,Cred 99,PC01
1100,C2CB99,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-149.00,SST-S,CC99,MYC0000099,Cred 99,PC01
1100,C2CB100,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,2025.00,SST-S,CC100,MYC0000100,Cred 100,PC01
1100,C2CB100,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1875.00,SST-S,CC100,MYC0000100,Cred 100,PC01
1100,C2CB100,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-150.00,SST-S,CC100,MYC0000100,Cred 100,PC01
1100,C2CB101,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,2038.50,SST-S,CC101,MYC0000101,Cred 101,PC01
1100,C2CB101,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1887.50,SST-S,CC101,MYC0000101,Cred 101,PC01
1100,C2CB101,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-151.00,SST-S,CC101,MYC0000101,Cred 101,PC01
1100,C2CB102,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,2052.00,SST-S,CC102,MYC0000102,Cred 102,PC01
1100,C2CB102,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-1900.00,SST-S,CC102,MYC0000102,Cred 102,PC01
1100,C2CB102,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-152.00,SST-S,CC102,MYC0000102,Cred 102,PC01
1100,C2CB103,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,2065.50,SST-S,CC103,MYC0000103,Cred 103,PC01
1100,C2CB103,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-1912.50,SST-S,CC103,MYC0000103,Cred 103,PC01
1100,C2CB103,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-153.00,SST-S,CC103,MYC0000103,Cred 103,PC01
1100,C2CB104,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,2079.00,SST-S,CC104,MYC0000104,Cred 104,PC01
1100,C2CB104,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-1925.00,SST-S,CC104,MYC0000104,Cred 104,PC01
1100,C2CB104,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-154.00,SST-S,CC104,MYC0000104,Cred 104,PC01
1100,C2CB105,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,2092.50,SST-S,CC105,MYC0000105,Cred 105,PC01
1100,C2CB105,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-1937.50,SST-S,CC105,MYC0000105,Cred 105,PC01
1100,C2CB105,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-155.00,SST-S,CC105,MYC0000105,Cred 105,PC01
1100,C2CB106,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,2106.00,SST-S,CC106,MYC0000106,Cred 106,PC01
1100,C2CB106,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-1950.00,SST-S,CC106,MYC0000106,Cred 106,PC01
1100,C2CB106,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-156.00,SST-S,CC106,MYC0000106,Cred 106,PC01
1100,C2CB107,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,2119.50,SST-S,CC107,MYC0000107,Cred 107,PC01
1100,C2CB107,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-1962.50,SST-S,CC107,MYC0000107,Cred 107,PC01
1100,C2CB107,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-157.00,SST-S,CC107,MYC0000107,Cred 107,PC01
1100,C2CB108,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,2133.00,SST-S,CC108,MYC0000108,Cred 108,PC01
1100,C2CB108,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-1975.00,SST-S,CC108,MYC0000108,Cred 108,PC01
1100,C2CB108,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-158.00,SST-S,CC108,MYC0000108,Cred 108,PC01
1100,C2CB109,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,2146.50,SST-S,CC109,MYC0000109,Cred 109,PC01
1100,C2CB109,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-1987.50,SST-S,CC109,MYC0000109,Cred 109,PC01
1100,C2CB109,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-159.00,SST-S,CC109,MYC0000109,Cred 109,PC01
1100,C2CB110,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,2160.00,SST-S,CC110,MYC0000110,Cred 110,PC01
1100,C2CB110,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-2000.00,SST-S,CC110,MYC0000110,Cred 110,PC01
1100,C2CB110,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-160.00,SST-S,CC110,MYC0000110,Cred 110,PC01
1100,C2CB111,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,2173.50,SST-S,CC111,MYC0000111,Cred 111,PC01
1100,C2CB111,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-2012.50,SST-S,CC111,MYC0000111,Cred 111,PC01
1100,C2CB111,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-161.00,SST-S,CC111,MYC0000111,Cred 111,PC01
1100,C2CB112,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,2187.00,SST-S,CC112,MYC0000112,Cred 112,PC01
1100,C2CB112,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-2025.00,SST-S,CC112,MYC0000112,Cred 112,PC01
1100,C2CB112,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-162.00,SST-S,CC112,MYC0000112,Cred 112,PC01
1100,C2CB113,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,2200.50,SST-S,CC113,MYC0000113,Cred 113,PC01
1100,C2CB113,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-2037.50,SST-S,CC113,MYC0000113,Cred 113,PC01
1100,C2CB113,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-163.00,SST-S,CC113,MYC0000113,Cred 113,PC01
1100,C2CB114,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,2214.00,SST-S,CC114,MYC0000114,Cred 114,PC01
1100,C2CB114,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-2050.00,SST-S,CC114,MYC0000114,Cred 114,PC01
1100,C2CB114,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-164.00,SST-S,CC114,MYC0000114,Cred 114,PC01
1100,C2CB115,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,2227.50,SST-S,CC115,MYC0000115,Cred 115,PC01
1100,C2CB115,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-2062.50,SST-S,CC115,MYC0000115,Cred 115,PC01
1100,C2CB115,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-165.00,SST-S,CC115,MYC0000115,Cred 115,PC01
1100,C2CB116,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,2241.00,SST-S,CC116,MYC0000116,Cred 116,PC01
1100,C2CB116,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-2075.00,SST-S,CC116,MYC0000116,Cred 116,PC01
1100,C2CB116,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-166.00,SST-S,CC116,MYC0000116,Cred 116,PC01
1100,C2CB117,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,2254.50,SST-S,CC117,MYC0000117,Cred 117,PC01
1100,C2CB117,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-2087.50,SST-S,CC117,MYC0000117,Cred 117,PC01
1100,C2CB117,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-167.00,SST-S,CC117,MYC0000117,Cred 117,PC01
1100,C2CB118,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,2268.00,SST-S,CC118,MYC0000118,Cred 118,PC01
1100,C2CB118,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-2100.00,SST-S,CC118,MYC0000118,Cred 118,PC01
1100,C2CB118,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-168.00,SST-S,CC118,MYC0000118,Cred 118,PC01
1100,C2CB119,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,2281.50,SST-S,CC119,MYC0000119,Cred 119,PC01
1100,C2CB119,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-2112.50,SST-S,CC119,MYC0000119,Cred 119,PC01
1100,C2CB119,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-169.00,SST-S,CC119,MYC0000119,Cred 119,PC01
1100,C2CB120,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,2295.00,SST-S,CC120,MYC0000120,Cred 120,PC01
1100,C2CB120,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-2125.00,SST-S,CC120,MYC0000120,Cred 120,PC01
1100,C2CB120,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-170.00,SST-S,CC120,MYC0000120,Cred 120,PC01
