supplierCompanyCode,irn,invoiceNumber,supplierTin,documentType,issueDate,clearanceDate,status,uuid,currency,taxableAmount,taxAmount,totalAmount,taxScheme,buyerTin,buyerName,isConsolidated
1100,C2CF315,C2CF315,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF315,MYR,562.50,45.00,607.50,SST-S,,,false
1100,C2CF316,C2CF316,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF316,MYR,575.00,46.00,621.00,SST-S,,,false
1100,C2CF317,C2CF317,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF317,MYR,587.50,47.00,634.50,SST-S,,,false
1100,C2CF318,C2CF318,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF318,MYR,600.00,48.00,648.00,SST-S,,,false
1100,C2CF319,C2CF319,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF319,MYR,612.50,49.00,661.50,SST-S,,,false
1100,C2CF320,C2CF320,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF320,MYR,625.00,50.00,675.00,SST-S,,,false
1100,C2CF321,C2CF321,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF321,MYR,637.50,51.00,688.50,SST-S,,,false
1100,C2CF322,C2CF322,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF322,MYR,650.00,52.00,702.00,SST-S,,,false
1100,C2CF323,C2CF323,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF323,MYR,662.50,53.00,715.50,SST-S,,,false
1100,C2CF324,C2CF324,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF324,MYR,675.00,54.00,729.00,SST-S,,,false
1100,C2CF325,C2CF325,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF325,MYR,687.50,55.00,742.50,SST-S,,,false
1100,C2CF326,C2CF326,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF326,MYR,700.00,56.00,756.00,SST-S,,,false
1100,C2CF327,C2CF327,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF327,MYR,712.50,57.00,769.50,SST-S,,,false
1100,C2CF328,C2CF328,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF328,MYR,725.00,58.00,783.00,SST-S,,,false
1100,C2CF329,C2CF329,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF329,MYR,737.50,59.00,796.50,SST-S,,,false
1100,C2CF330,C2CF330,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF330,MYR,750.00,60.00,810.00,SST-S,,,false
1100,C2CF331,C2CF331,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF331,MYR,762.50,61.00,823.50,SST-S,,,false
1100,C2CF332,C2CF332,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF332,MYR,775.00,62.00,837.00,SST-S,,,false
1100,C2CF333,C2CF333,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF333,MYR,787.50,63.00,850.50,SST-S,,,false
1100,C2CF334,C2CF334,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF334,MYR,800.00,64.00,864.00,SST-S,,,false
1100,C2CF335,C2CF335,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF335,MYR,812.50,65.00,877.50,SST-S,,,false
1100,C2CF336,C2CF336,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF336,MYR,825.00,66.00,891.00,SST-S,,,false
1100,C2CF337,C2CF337,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF337,MYR,837.50,67.00,904.50,SST-S,,,false
1100,C2CF338,C2CF338,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF338,MYR,850.00,68.00,918.00,SST-S,,,false
1100,C2CF339,C2CF339,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF339,MYR,862.50,69.00,931.50,SST-S,,,false
1100,C2CF340,C2CF340,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF340,MYR,875.00,70.00,945.00,SST-S,,,false
1100,C2CF341,C2CF341,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF341,MYR,887.50,71.00,958.50,SST-S,,,false
1100,C2CF342,C2CF342,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF342,MYR,900.00,72.00,972.00,SST-S,,,false
1100,C2CF343,C2CF343,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF343,MYR,912.50,73.00,985.50,SST-S,,,false
1100,C2CF344,C2CF344,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF344,MYR,925.00,74.00,999.00,SST-S,,,false
1100,C2CF345,C2CF345,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF345,MYR,937.50,75.00,1012.50,SST-S,,,false
1100,C2CF346,C2CF346,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF346,MYR,950.00,76.00,1026.00,SST-S,,,false
1100,C2CF347,C2CF347,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF347,MYR,962.50,77.00,1039.50,SST-S,,,false
1100,C2CF348,C2CF348,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF348,MYR,975.00,78.00,1053.00,SST-S,,,false
1100,C2CF349,C2CF349,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF349,MYR,987.50,79.00,1066.50,SST-S,,,false
1100,C2CF350,C2CF350,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF350,MYR,1000.00,80.00,1080.00,SST-S,,,false
1100,C2CF351,C2CF351,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF351,MYR,1012.50,81.00,1093.50,SST-S,,,false
1100,C2CF352,C2CF352,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF352,MYR,1025.00,82.00,1107.00,SST-S,,,false
1100,C2CF353,C2CF353,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF353,MYR,1037.50,83.00,1120.50,SST-S,,,false
1100,C2CF354,C2CF354,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF354,MYR,1050.00,84.00,1134.00,SST-S,,,false
1100,C2CF355,C2CF355,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF355,MYR,1062.50,85.00,1147.50,SST-S,,,false
1100,C2CF356,C2CF356,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF356,MYR,1075.00,86.00,1161.00,SST-S,,,false
1100,C2CF357,C2CF357,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF357,MYR,1087.50,87.00,1174.50,SST-S,,,false
1100,C2CF358,C2CF358,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF358,MYR,1100.00,88.00,1188.00,SST-S,,,false
1100,C2CF359,C2CF359,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF359,MYR,1112.50,89.00,1201.50,SST-S,,,false
1100,C2CF360,C2CF360,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF360,MYR,1125.00,90.00,1215.00,SST-S,,,false
1100,C2CF361,C2CF361,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF361,MYR,1137.50,91.00,1228.50,SST-S,,,false
1100,C2CF362,C2CF362,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF362,MYR,1150.00,92.00,1242.00,SST-S,,,false
1100,C2CF363,C2CF363,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF363,MYR,1162.50,93.00,1255.50,SST-S,,,false
1100,C2CF364,C2CF364,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF364,MYR,1175.00,94.00,1269.00,SST-S,,,false
1100,C2CF365,C2CF365,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF365,MYR,1187.50,95.00,1282.50,SST-S,,,false
1100,C2CF366,C2CF366,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF366,MYR,1200.00,96.00,1296.00,SST-S,,,false
1100,C2CF367,C2CF367,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF367,MYR,1212.50,97.00,1309.50,SST-S,,,false
1100,C2CF368,C2CF368,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF368,MYR,1225.00,98.00,1323.00,SST-S,,,false
1100,C2CF369,C2CF369,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF369,MYR,1237.50,99.00,1336.50,SST-S,,,false
1100,C2CF370,C2CF370,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF370,MYR,1250.00,100.00,1350.00,SST-S,,,false
1100,C2CF371,C2CF371,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF371,MYR,1262.50,101.00,1363.50,SST-S,,,false
1100,C2CF372,C2CF372,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF372,MYR,1275.00,102.00,1377.00,SST-S,,,false
1100,C2CF373,C2CF373,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF373,MYR,1287.50,103.00,1390.50,SST-S,,,false
1100,C2CF374,C2CF374,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF374,MYR,1300.00,104.00,1404.00,SST-S,,,false
1100,C2CF375,C2CF375,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF375,MYR,1312.50,105.00,1417.50,SST-S,,,false
1100,C2CF376,C2CF376,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF376,MYR,1325.00,106.00,1431.00,SST-S,,,false
1100,C2CF377,C2CF377,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF377,MYR,1337.50,107.00,1444.50,SST-S,,,false
1100,C2CF378,C2CF378,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF378,MYR,1350.00,108.00,1458.00,SST-S,,,false
1100,C2CF379,C2CF379,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF379,MYR,1362.50,109.00,1471.50,SST-S,,,false
1100,C2CF380,C2CF380,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF380,MYR,1375.00,110.00,1485.00,SST-S,,,false
1100,C2CF381,C2CF381,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF381,MYR,1387.50,111.00,1498.50,SST-S,,,false
1100,C2CF382,C2CF382,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF382,MYR,1400.00,112.00,1512.00,SST-S,,,false
1100,C2CF383,C2CF383,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF383,MYR,1412.50,113.00,1525.50,SST-S,,,false
1100,C2CF384,C2CF384,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF384,MYR,1425.00,114.00,1539.00,SST-S,,,false
1100,C2CF385,C2CF385,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF385,MYR,1437.50,115.00,1552.50,SST-S,,,false
1100,C2CF386,C2CF386,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF386,MYR,1450.00,116.00,1566.00,SST-S,,,false
1100,C2CF387,C2CF387,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF387,MYR,1462.50,117.00,1579.50,SST-S,,,false
1100,C2CF388,C2CF388,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF388,MYR,1475.00,118.00,1593.00,SST-S,,,false
1100,C2CF389,C2CF389,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF389,MYR,1487.50,119.00,1606.50,SST-S,,,false
1100,C2CF390,C2CF390,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF390,MYR,1500.00,120.00,1620.00,SST-S,,,false
1100,C2CF391,C2CF391,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF391,MYR,1512.50,121.00,1633.50,SST-S,,,false
1100,C2CF392,C2CF392,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF392,MYR,1525.00,122.00,1647.00,SST-S,,,false
1100,C2CF393,C2CF393,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF393,MYR,1537.50,123.00,1660.50,SST-S,,,false
1100,C2CF394,C2CF394,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF394,MYR,1550.00,124.00,1674.00,SST-S,,,false
1100,C2CF395,C2CF395,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF395,MYR,1562.50,125.00,1687.50,SST-S,,,false
1100,C2CF396,C2CF396,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF396,MYR,1575.00,126.00,1701.00,SST-S,,,false
1100,C2CF397,C2CF397,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF397,MYR,1587.50,127.00,1714.50,SST-S,,,false
1100,C2CF398,C2CF398,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF398,MYR,1600.00,128.00,1728.00,SST-S,,,false
1100,C2CF399,C2CF399,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF399,MYR,1612.50,129.00,1741.50,SST-S,,,false
1100,C2CF400,C2CF400,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF400,MYR,1625.00,130.00,1755.00,SST-S,,,false
1100,C2CF401,C2CF401,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF401,MYR,1637.50,131.00,1768.50,SST-S,,,false
1100,C2CF402,C2CF402,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF402,MYR,1650.00,132.00,1782.00,SST-S,,,false
1100,C2CF403,C2CF403,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF403,MYR,1662.50,133.00,1795.50,SST-S,,,false
1100,C2CF404,C2CF404,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF404,MYR,1675.00,134.00,1809.00,SST-S,,,false
1100,C2CB1,C2CB1,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB1,MYR,637.50,51.00,688.50,SST-S,MYC0000001,Cred 1,false
1100,C2CB2,C2CB2,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB2,MYR,650.00,52.00,702.00,SST-S,MYC0000002,Cred 2,false
1100,C2CB3,C2CB3,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB3,MYR,662.50,53.00,715.50,SST-S,MYC0000003,Cred 3,false
1100,C2CB4,C2CB4,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB4,MYR,675.00,54.00,729.00,SST-S,MYC0000004,Cred 4,false
1100,C2CB5,C2CB5,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB5,MYR,687.50,55.00,742.50,SST-S,MYC0000005,Cred 5,false
1100,C2CB6,C2CB6,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB6,MYR,700.00,56.00,756.00,SST-S,MYC0000006,Cred 6,false
1100,C2CB7,C2CB7,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB7,MYR,712.50,57.00,769.50,SST-S,MYC0000007,Cred 7,false
1100,C2CB8,C2CB8,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB8,MYR,725.00,58.00,783.00,SST-S,MYC0000008,Cred 8,false
1100,C2CB9,C2CB9,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB9,MYR,737.50,59.00,796.50,SST-S,MYC0000009,Cred 9,false
1100,C2CB10,C2CB10,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB10,MYR,750.00,60.00,810.00,SST-S,MYC0000010,Cred 10,false
1100,C2CB11,C2CB11,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB11,MYR,762.50,61.00,823.50,SST-S,MYC0000011,Cred 11,false
1100,C2CB12,C2CB12,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB12,MYR,775.00,62.00,837.00,SST-S,MYC0000012,Cred 12,false
1100,C2CB13,C2CB13,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB13,MYR,787.50,63.00,850.50,SST-S,MYC0000013,Cred 13,false
1100,C2CB14,C2CB14,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB14,MYR,800.00,64.00,864.00,SST-S,MYC0000014,Cred 14,false
1100,C2CB15,C2CB15,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB15,MYR,812.50,65.00,877.50,SST-S,MYC0000015,Cred 15,false
1100,C2CB16,C2CB16,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB16,MYR,825.00,66.00,891.00,SST-S,MYC0000016,Cred 16,false
1100,C2CB17,C2CB17,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB17,MYR,837.50,67.00,904.50,SST-S,MYC0000017,Cred 17,false
1100,C2CB18,C2CB18,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB18,MYR,850.00,68.00,918.00,SST-S,MYC0000018,Cred 18,false
1100,C2CB19,C2CB19,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB19,MYR,862.50,69.00,931.50,SST-S,MYC0000019,Cred 19,false
1100,C2CB20,C2CB20,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB20,MYR,875.00,70.00,945.00,SST-S,MYC0000020,Cred 20,false
1100,C2CB21,C2CB21,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB21,MYR,887.50,71.00,958.50,SST-S,MYC0000021,Cred 21,false
1100,C2CB22,C2CB22,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB22,MYR,900.00,72.00,972.00,SST-S,MYC0000022,Cred 22,false
1100,C2CB23,C2CB23,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB23,MYR,912.50,73.00,985.50,SST-S,MYC0000023,Cred 23,false
1100,C2CB24,C2CB24,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB24,MYR,925.00,74.00,999.00,SST-S,MYC0000024,Cred 24,false
1100,C2CB25,C2CB25,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB25,MYR,937.50,75.00,1012.50,SST-S,MYC0000025,Cred 25,false
1100,C2CB26,C2CB26,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB26,MYR,950.00,76.00,1026.00,SST-S,MYC0000026,Cred 26,false
1100,C2CB27,C2CB27,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB27,MYR,962.50,77.00,1039.50,SST-S,MYC0000027,Cred 27,false
1100,C2CB28,C2CB28,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB28,MYR,975.00,78.00,1053.00,SST-S,MYC0000028,Cred 28,false
1100,C2CB29,C2CB29,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB29,MYR,987.50,79.00,1066.50,SST-S,MYC0000029,Cred 29,false
1100,C2CB30,C2CB30,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB30,MYR,1000.00,80.00,1080.00,SST-S,MYC0000030,Cred 30,false
1100,C2CB31,C2CB31,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB31,MYR,1012.50,81.00,1093.50,SST-S,MYC0000031,Cred 31,false
1100,C2CB32,C2CB32,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB32,MYR,1025.00,82.00,1107.00,SST-S,MYC0000032,Cred 32,false
1100,C2CB33,C2CB33,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB33,MYR,1037.50,83.00,1120.50,SST-S,MYC0000033,Cred 33,false
1100,C2CB34,C2CB34,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB34,MYR,1050.00,84.00,1134.00,SST-S,MYC0000034,Cred 34,false
1100,C2CB35,C2CB35,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB35,MYR,1062.50,85.00,1147.50,SST-S,MYC0000035,Cred 35,false
1100,C2CB36,C2CB36,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB36,MYR,1075.00,86.00,1161.00,SST-S,MYC0000036,Cred 36,false
1100,C2CB37,C2CB37,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB37,MYR,1087.50,87.00,1174.50,SST-S,MYC0000037,Cred 37,false
1100,C2CB38,C2CB38,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB38,MYR,1100.00,88.00,1188.00,SST-S,MYC0000038,Cred 38,false
1100,C2CB39,C2CB39,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB39,MYR,1112.50,89.00,1201.50,SST-S,MYC0000039,Cred 39,false
1100,C2CB40,C2CB40,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB40,MYR,1125.00,90.00,1215.00,SST-S,MYC0000040,Cred 40,false
1100,C2CB41,C2CB41,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB41,MYR,1137.50,91.00,1228.50,SST-S,MYC0000041,Cred 41,false
1100,C2CB42,C2CB42,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB42,MYR,1150.00,92.00,1242.00,SST-S,MYC0000042,Cred 42,false
1100,C2CB43,C2CB43,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB43,MYR,1162.50,93.00,1255.50,SST-S,MYC0000043,Cred 43,false
1100,C2CB44,C2CB44,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB44,MYR,1175.00,94.00,1269.00,SST-S,MYC0000044,Cred 44,false
1100,C2CB45,C2CB45,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB45,MYR,1187.50,95.00,1282.50,SST-S,MYC0000045,Cred 45,false
1100,C2CB46,C2CB46,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB46,MYR,1200.00,96.00,1296.00,SST-S,MYC0000046,Cred 46,false
1100,C2CB47,C2CB47,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB47,MYR,1212.50,97.00,1309.50,SST-S,MYC0000047,Cred 47,false
1100,C2CB48,C2CB48,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB48,MYR,1225.00,98.00,1323.00,SST-S,MYC0000048,Cred 48,false
1100,C2CB49,C2CB49,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB49,MYR,1237.50,99.00,1336.50,SST-S,MYC0000049,Cred 49,false
1100,C2CB50,C2CB50,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB50,MYR,1250.00,100.00,1350.00,SST-S,MYC0000050,Cred 50,false
1100,C2CB51,C2CB51,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB51,MYR,1262.50,101.00,1363.50,SST-S,MYC0000051,Cred 51,false
1100,C2CB52,C2CB52,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB52,MYR,1275.00,102.00,1377.00,SST-S,MYC0000052,Cred 52,false
1100,C2CB53,C2CB53,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB53,MYR,1287.50,103.00,1390.50,SST-S,MYC0000053,Cred 53,false
1100,C2CB54,C2CB54,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB54,MYR,1300.00,104.00,1404.00,SST-S,MYC0000054,Cred 54,false
1100,C2CB55,C2CB55,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB55,MYR,1312.50,105.00,1417.50,SST-S,MYC0000055,Cred 55,false
1100,C2CB56,C2CB56,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB56,MYR,1325.00,106.00,1431.00,SST-S,MYC0000056,Cred 56,false
1100,C2CB57,C2CB57,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB57,MYR,1337.50,107.00,1444.50,SST-S,MYC0000057,Cred 57,false
1100,C2CB58,C2CB58,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB58,MYR,1350.00,108.00,1458.00,SST-S,MYC0000058,Cred 58,false
1100,C2CB59,C2CB59,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB59,MYR,1362.50,109.00,1471.50,SST-S,MYC0000059,Cred 59,false
1100,C2CB60,C2CB60,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB60,MYR,1375.00,110.00,1485.00,SST-S,MYC0000060,Cred 60,false
1100,C2CB61,C2CB61,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CB61,MYR,1387.50,111.00,1498.50,SST-S,MYC0000061,Cred 61,false
1100,C2CB62,C2CB62,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CB62,MYR,1400.00,112.00,1512.00,SST-S,MYC0000062,Cred 62,false
1100,C2CB63,C2CB63,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CB63,MYR,1412.50,113.00,1525.50,SST-S,MYC0000063,Cred 63,false
1100,C2CB64,C2CB64,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CB64,MYR,1425.00,114.00,1539.00,SST-S,MYC0000064,Cred 64,false
1100,C2CB65,C2CB65,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CB65,MYR,1437.50,115.00,1552.50,SST-S,MYC0000065,Cred 65,false
1100,C2CB66,C2CB66,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CB66,MYR,1450.00,116.00,1566.00,SST-S,MYC0000066,Cred 66,false
1100,C2CB67,C2CB67,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CB67,MYR,1462.50,117.00,1579.50,SST-S,MYC0000067,Cred 67,false
1100,C2CB68,C2CB68,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CB68,MYR,1475.00,118.00,1593.00,SST-S,MYC0000068,Cred 68,false
