BUKRS,VBELN,AWKEY,XBLNR,GJAHR,FKART,FKDAT,BUDAT,WAERS,KURSF,NETWR,MWSBP,GROSS,MWSKZ,KUNNR,STCEG,NAME1
1100,C2CB327,C2CB327,C2CB327,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2212.50,177.00,2389.50,SST-S,CC327,MYC0000327,Cred 327
1100,C2CB328,C2CB328,C2CB328,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2225.00,178.00,2403.00,SST-S,CC328,MYC0000328,Cred 328
1100,C2CB329,C2CB329,C2CB329,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2237.50,179.00,2416.50,SST-S,CC329,MYC0000329,Cred 329
1100,C2CB330,C2CB330,C2CB330,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2250.00,180.00,2430.00,SST-S,CC330,MYC0000330,Cred 330
1100,C2CB331,C2CB331,C2CB331,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2262.50,181.00,2443.50,SST-S,CC331,MYC0000331,Cred 331
1100,C2CB332,C2CB332,C2CB332,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2275.00,182.00,2457.00,SST-S,CC332,MYC0000332,Cred 332
1100,C2CB333,C2CB333,C2CB333,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2287.50,183.00,2470.50,SST-S,CC333,MYC0000333,Cred 333
1100,C2CB334,C2CB334,C2CB334,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2300.00,184.00,2484.00,SST-S,CC334,MYC0000334,Cred 334
1100,C2CB335,C2CB335,C2CB335,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2312.50,185.00,2497.50,SST-S,CC335,MYC0000335,Cred 335
1100,C2CB336,C2CB336,C2CB336,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2325.00,186.00,2511.00,SST-S,CC336,MYC0000336,Cred 336
1100,C2CB337,C2CB337,C2CB337,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2337.50,187.00,2524.50,SST-S,CC337,MYC0000337,Cred 337
1100,C2CB338,C2CB338,C2CB338,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2350.00,188.00,2538.00,SST-S,CC338,MYC0000338,Cred 338
1100,C2CB339,C2CB339,C2CB339,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2362.50,189.00,2551.50,SST-S,CC339,MYC0000339,Cred 339
1100,C2CB340,C2CB340,C2CB340,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2375.00,190.00,2565.00,SST-S,CC340,MYC0000340,Cred 340
1100,C2CB341,C2CB341,C2CB341,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2387.50,191.00,2578.50,SST-S,CC341,MYC0000341,Cred 341
1100,C2CB342,C2CB342,C2CB342,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2400.00,192.00,2592.00,SST-S,CC342,MYC0000342,Cred 342
1100,C2CB343,C2CB343,C2CB343,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2412.50,193.00,2605.50,SST-S,CC343,MYC0000343,Cred 343
1100,C2CB344,C2CB344,C2CB344,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2425.00,194.00,2619.00,SST-S,CC344,MYC0000344,Cred 344
1100,C2CB345,C2CB345,C2CB345,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2437.50,195.00,2632.50,SST-S,CC345,MYC0000345,Cred 345
1100,C2CB346,C2CB346,C2CB346,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2450.00,196.00,2646.00,SST-S,CC346,MYC0000346,Cred 346
1100,C2CB347,C2CB347,C2CB347,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2462.50,197.00,2659.50,SST-S,CC347,MYC0000347,Cred 347
1100,C2CB348,C2CB348,C2CB348,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2475.00,198.00,2673.00,SST-S,CC348,MYC0000348,Cred 348
1100,C2CB349,C2CB349,C2CB349,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2487.50,199.00,2686.50,SST-S,CC349,MYC0000349,Cred 349
1100,C2CB350,C2CB350,C2CB350,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2500.00,200.00,2700.00,SST-S,CC350,MYC0000350,Cred 350
1100,C2CB351,C2CB351,C2CB351,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2512.50,201.00,2713.50,SST-S,CC351,MYC0000351,Cred 351
1100,C2CB352,C2CB352,C2CB352,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2525.00,202.00,2727.00,SST-S,CC352,MYC0000352,Cred 352
1100,C2CB353,C2CB353,C2CB353,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2537.50,203.00,2740.50,SST-S,CC353,MYC0000353,Cred 353
1100,C2CB354,C2CB354,C2CB354,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2550.00,204.00,2754.00,SST-S,CC354,MYC0000354,Cred 354
1100,C2CB355,C2CB355,C2CB355,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2562.50,205.00,2767.50,SST-S,CC355,MYC0000355,Cred 355
1100,C2CB356,C2CB356,C2CB356,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2575.00,206.00,2781.00,SST-S,CC356,MYC0000356,Cred 356
1100,C2CB357,C2CB357,C2CB357,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2587.50,207.00,2794.50,SST-S,CC357,MYC0000357,Cred 357
1100,C2CB358,C2CB358,C2CB358,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2600.00,208.00,2808.00,SST-S,CC358,MYC0000358,Cred 358
1100,C2CB359,C2CB359,C2CB359,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2612.50,209.00,2821.50,SST-S,CC359,MYC0000359,Cred 359
1100,C2CB360,C2CB360,C2CB360,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2625.00,210.00,2835.00,SST-S,CC360,MYC0000360,Cred 360
1100,C2CB361,C2CB361,C2CB361,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2637.50,211.00,2848.50,SST-S,CC361,MYC0000361,Cred 361
1100,C2CB362,C2CB362,C2CB362,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2650.00,212.00,2862.00,SST-S,CC362,MYC0000362,Cred 362
1100,C2CB363,C2CB363,C2CB363,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2662.50,213.00,2875.50,SST-S,CC363,MYC0000363,Cred 363
1100,C2CB364,C2CB364,C2CB364,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2675.00,214.00,2889.00,SST-S,CC364,MYC0000364,Cred 364
1100,C2CB365,C2CB365,C2CB365,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2687.50,215.00,2902.50,SST-S,CC365,MYC0000365,Cred 365
1100,C2CB366,C2CB366,C2CB366,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2700.00,216.00,2916.00,SST-S,CC366,MYC0000366,Cred 366
1100,C2CB367,C2CB367,C2CB367,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2712.50,217.00,2929.50,SST-S,CC367,MYC0000367,Cred 367
1100,C2CB368,C2CB368,C2CB368,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2725.00,218.00,2943.00,SST-S,CC368,MYC0000368,Cred 368
1100,C2CB369,C2CB369,C2CB369,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2737.50,219.00,2956.50,SST-S,CC369,MYC0000369,Cred 369
1100,C2CB370,C2CB370,C2CB370,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2750.00,220.00,2970.00,SST-S,CC370,MYC0000370,Cred 370
1100,C2CB371,C2CB371,C2CB371,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2762.50,221.00,2983.50,SST-S,CC371,MYC0000371,Cred 371
1100,C2CB372,C2CB372,C2CB372,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2775.00,222.00,2997.00,SST-S,CC372,MYC0000372,Cred 372
1100,C2CB373,C2CB373,C2CB373,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2787.50,223.00,3010.50,SST-S,CC373,MYC0000373,Cred 373
1100,C2CB374,C2CB374,C2CB374,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2800.00,224.00,3024.00,SST-S,CC374,MYC0000374,Cred 374
1100,C2CB375,C2CB375,C2CB375,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2812.50,225.00,3037.50,SST-S,CC375,MYC0000375,Cred 375
1100,C2CB376,C2CB376,C2CB376,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2825.00,226.00,3051.00,SST-S,CC376,MYC0000376,Cred 376
1100,C2CB377,C2CB377,C2CB377,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2837.50,227.00,3064.50,SST-S,CC377,MYC0000377,Cred 377
1100,C2CB378,C2CB378,C2CB378,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2850.00,228.00,3078.00,SST-S,CC378,MYC0000378,Cred 378
1100,C2CB379,C2CB379,C2CB379,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2862.50,229.00,3091.50,SST-S,CC379,MYC0000379,Cred 379
1100,C2CB380,C2CB380,C2CB380,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2875.00,230.00,3105.00,SST-S,CC380,MYC0000380,Cred 380
1100,C2CB381,C2CB381,C2CB381,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2887.50,231.00,3118.50,SST-S,CC381,MYC0000381,Cred 381
1100,C2CB382,C2CB382,C2CB382,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2900.00,232.00,3132.00,SST-S,CC382,MYC0000382,Cred 382
1100,C2CB383,C2CB383,C2CB383,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2912.50,233.00,3145.50,SST-S,CC383,MYC0000383,Cred 383
1100,C2CB384,C2CB384,C2CB384,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2925.00,234.00,3159.00,SST-S,CC384,MYC0000384,Cred 384
1100,C2CB385,C2CB385,C2CB385,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2937.50,235.00,3172.50,SST-S,CC385,MYC0000385,Cred 385
1100,C2CB386,C2CB386,C2CB386,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2950.00,236.00,3186.00,SST-S,CC386,MYC0000386,Cred 386
1100,C2CB387,C2CB387,C2CB387,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2962.50,237.00,3199.50,SST-S,CC387,MYC0000387,Cred 387
1100,C2CB388,C2CB388,C2CB388,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2975.00,238.00,3213.00,SST-S,CC388,MYC0000388,Cred 388
1100,C2CB389,C2CB389,C2CB389,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2987.50,239.00,3226.50,SST-S,CC389,MYC0000389,Cred 389
1100,C2CB390,C2CB390,C2CB390,2026,F2,2026-06-26,2026-06-26,MYR,1.0,3000.00,240.00,3240.00,SST-S,CC390,MYC0000390,Cred 390
1100,C2CB391,C2CB391,C2CB391,2026,F2,2026-06-27,2026-06-27,MYR,1.0,3012.50,241.00,3253.50,SST-S,CC391,MYC0000391,Cred 391
1100,C2CB392,C2CB392,C2CB392,2026,F2,2026-06-20,2026-06-20,MYR,1.0,3025.00,242.00,3267.00,SST-S,CC392,MYC0000392,Cred 392
1100,C2CB393,C2CB393,C2CB393,2026,F2,2026-06-21,2026-06-21,MYR,1.0,3037.50,243.00,3280.50,SST-S,CC393,MYC0000393,Cred 393
1100,C2CB394,C2CB394,C2CB394,2026,F2,2026-06-22,2026-06-22,MYR,1.0,3050.00,244.00,3294.00,SST-S,CC394,MYC0000394,Cred 394
1100,C2CB395,C2CB395,C2CB395,2026,F2,2026-06-23,2026-06-23,MYR,1.0,3062.50,245.00,3307.50,SST-S,CC395,MYC0000395,Cred 395
1100,C2CB396,C2CB396,C2CB396,2026,F2,2026-06-24,2026-06-24,MYR,1.0,3075.00,246.00,3321.00,SST-S,CC396,MYC0000396,Cred 396
1100,C2CB397,C2CB397,C2CB397,2026,F2,2026-06-25,2026-06-25,MYR,1.0,3087.50,247.00,3334.50,SST-S,CC397,MYC0000397,Cred 397
1100,C2CB398,C2CB398,C2CB398,2026,F2,2026-06-26,2026-06-26,MYR,1.0,3100.00,248.00,3348.00,SST-S,CC398,MYC0000398,Cred 398
1100,C2CB399,C2CB399,C2CB399,2026,F2,2026-06-27,2026-06-27,MYR,1.0,3112.50,249.00,3361.50,SST-S,CC399,MYC0000399,Cred 399
