supplierCompanyCode,irn,invoiceNumber,supplierTin,documentType,issueDate,clearanceDate,status,uuid,currency,taxableAmount,taxAmount,totalAmount,taxScheme,buyerTin,buyerName,isConsolidated
1000,FIL1264,FIL1264,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1264,MYR,2050.00,164.00,2214.00,SST-S,MYF0001264,Filler 1264,false
1000,FIL1265,FIL1265,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1265,MYR,2062.50,165.00,2227.50,SST-S,MYF0001265,Filler 1265,false
1000,FIL1266,FIL1266,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1266,MYR,2075.00,166.00,2241.00,SST-S,MYF0001266,Filler 1266,false
1000,FIL1267,FIL1267,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1267,MYR,2087.50,167.00,2254.50,SST-S,MYF0001267,Filler 1267,false
1000,FIL1268,FIL1268,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1268,MYR,2100.00,168.00,2268.00,SST-S,MYF0001268,Filler 1268,false
1000,FIL1269,FIL1269,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1269,MYR,2112.50,169.00,2281.50,SST-S,MYF0001269,Filler 1269,false
1000,FIL1270,FIL1270,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1270,MYR,2125.00,170.00,2295.00,SST-S,MYF0001270,Filler 1270,false
1000,FIL1271,FIL1271,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1271,MYR,2137.50,171.00,2308.50,SST-S,MYF0001271,Filler 1271,false
1000,FIL1272,FIL1272,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1272,MYR,2150.00,172.00,2322.00,SST-S,MYF0001272,Filler 1272,false
1000,FIL1273,FIL1273,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1273,MYR,2162.50,173.00,2335.50,SST-S,MYF0001273,Filler 1273,false
1000,FIL1274,FIL1274,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1274,MYR,2175.00,174.00,2349.00,SST-S,MYF0001274,Filler 1274,false
1000,FIL1275,FIL1275,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1275,MYR,2187.50,175.00,2362.50,SST-S,MYF0001275,Filler 1275,false
1000,FIL1276,FIL1276,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1276,MYR,2200.00,176.00,2376.00,SST-S,MYF0001276,Filler 1276,false
1000,FIL1277,FIL1277,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1277,MYR,2212.50,177.00,2389.50,SST-S,MYF0001277,Filler 1277,false
1000,FIL1278,FIL1278,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1278,MYR,2225.00,178.00,2403.00,SST-S,MYF0001278,Filler 1278,false
1000,FIL1279,FIL1279,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1279,MYR,2237.50,179.00,2416.50,SST-S,MYF0001279,Filler 1279,false
1000,FIL1280,FIL1280,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1280,MYR,2250.00,180.00,2430.00,SST-S,MYF0001280,Filler 1280,false
1000,FIL1281,FIL1281,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1281,MYR,2262.50,181.00,2443.50,SST-S,MYF0001281,Filler 1281,false
1000,FIL1282,FIL1282,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1282,MYR,2275.00,182.00,2457.00,SST-S,MYF0001282,Filler 1282,false
1000,FIL1283,FIL1283,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1283,MYR,2287.50,183.00,2470.50,SST-S,MYF0001283,Filler 1283,false
1000,FIL1284,FIL1284,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1284,MYR,2300.00,184.00,2484.00,SST-S,MYF0001284,Filler 1284,false
1000,FIL1285,FIL1285,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1285,MYR,2312.50,185.00,2497.50,SST-S,MYF0001285,Filler 1285,false
1000,FIL1286,FIL1286,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1286,MYR,2325.00,186.00,2511.00,SST-S,MYF0001286,Filler 1286,false
1000,FIL1287,FIL1287,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1287,MYR,2337.50,187.00,2524.50,SST-S,MYF0001287,Filler 1287,false
1000,FIL1288,FIL1288,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1288,MYR,2350.00,188.00,2538.00,SST-S,MYF0001288,Filler 1288,false
1000,FIL1289,FIL1289,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1289,MYR,2362.50,189.00,2551.50,SST-S,MYF0001289,Filler 1289,false
1000,FIL1290,FIL1290,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1290,MYR,2375.00,190.00,2565.00,SST-S,MYF0001290,Filler 1290,false
1000,FIL1291,FIL1291,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1291,MYR,2387.50,191.00,2578.50,SST-S,MYF0001291,Filler 1291,false
1000,FIL1292,FIL1292,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1292,MYR,2400.00,192.00,2592.00,SST-S,MYF0001292,Filler 1292,false
1000,FIL1293,FIL1293,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1293,MYR,2412.50,193.00,2605.50,SST-S,MYF0001293,Filler 1293,false
1000,FIL1294,FIL1294,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1294,MYR,2425.00,194.00,2619.00,SST-S,MYF0001294,Filler 1294,false
1000,FIL1295,FIL1295,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1295,MYR,2437.50,195.00,2632.50,SST-S,MYF0001295,Filler 1295,false
1000,FIL1296,FIL1296,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1296,MYR,2450.00,196.00,2646.00,SST-S,MYF0001296,Filler 1296,false
1000,FIL1297,FIL1297,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1297,MYR,2462.50,197.00,2659.50,SST-S,MYF0001297,Filler 1297,false
1000,FIL1298,FIL1298,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1298,MYR,2475.00,198.00,2673.00,SST-S,MYF0001298,Filler 1298,false
1000,FIL1299,FIL1299,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1299,MYR,2487.50,199.00,2686.50,SST-S,MYF0001299,Filler 1299,false
1000,FIL1300,FIL1300,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1300,MYR,2500.00,200.00,2700.00,SST-S,MYF0001300,Filler 1300,false
1000,FIL1301,FIL1301,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1301,MYR,2512.50,201.00,2713.50,SST-S,MYF0001301,Filler 1301,false
1000,FIL1302,FIL1302,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1302,MYR,2525.00,202.00,2727.00,SST-S,MYF0001302,Filler 1302,false
1000,FIL1303,FIL1303,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1303,MYR,2537.50,203.00,2740.50,SST-S,MYF0001303,Filler 1303,false
1000,FIL1304,FIL1304,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1304,MYR,2550.00,204.00,2754.00,SST-S,MYF0001304,Filler 1304,false
1000,FIL1305,FIL1305,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1305,MYR,2562.50,205.00,2767.50,SST-S,MYF0001305,Filler 1305,false
1000,FIL1306,FIL1306,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1306,MYR,2575.00,206.00,2781.00,SST-S,MYF0001306,Filler 1306,false
1000,FIL1307,FIL1307,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1307,MYR,2587.50,207.00,2794.50,SST-S,MYF0001307,Filler 1307,false
1000,FIL1308,FIL1308,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1308,MYR,2600.00,208.00,2808.00,SST-S,MYF0001308,Filler 1308,false
1000,FIL1309,FIL1309,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1309,MYR,2612.50,209.00,2821.50,SST-S,MYF0001309,Filler 1309,false
1000,FIL1310,FIL1310,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1310,MYR,2625.00,210.00,2835.00,SST-S,MYF0001310,Filler 1310,false
1000,FIL1311,FIL1311,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1311,MYR,2637.50,211.00,2848.50,SST-S,MYF0001311,Filler 1311,false
1000,FIL1312,FIL1312,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1312,MYR,2650.00,212.00,2862.00,SST-S,MYF0001312,Filler 1312,false
1000,FIL1313,FIL1313,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1313,MYR,2662.50,213.00,2875.50,SST-S,MYF0001313,Filler 1313,false
1000,FIL1314,FIL1314,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1314,MYR,2675.00,214.00,2889.00,SST-S,MYF0001314,Filler 1314,false
1000,FIL1315,FIL1315,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1315,MYR,2687.50,215.00,2902.50,SST-S,MYF0001315,Filler 1315,false
1000,FIL1316,FIL1316,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1316,MYR,2700.00,216.00,2916.00,SST-S,MYF0001316,Filler 1316,false
1000,FIL1317,FIL1317,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1317,MYR,2712.50,217.00,2929.50,SST-S,MYF0001317,Filler 1317,false
1000,FIL1318,FIL1318,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1318,MYR,2725.00,218.00,2943.00,SST-S,MYF0001318,Filler 1318,false
1000,FIL1319,FIL1319,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1319,MYR,2737.50,219.00,2956.50,SST-S,MYF0001319,Filler 1319,false
1000,FIL1320,FIL1320,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1320,MYR,2750.00,220.00,2970.00,SST-S,MYF0001320,Filler 1320,false
1000,FIL1321,FIL1321,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1321,MYR,2762.50,221.00,2983.50,SST-S,MYF0001321,Filler 1321,false
1000,FIL1322,FIL1322,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1322,MYR,2775.00,222.00,2997.00,SST-S,MYF0001322,Filler 1322,false
1000,FIL1323,FIL1323,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1323,MYR,2787.50,223.00,3010.50,SST-S,MYF0001323,Filler 1323,false
1000,FIL1324,FIL1324,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1324,MYR,2800.00,224.00,3024.00,SST-S,MYF0001324,Filler 1324,false
1000,FIL1325,FIL1325,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1325,MYR,2812.50,225.00,3037.50,SST-S,MYF0001325,Filler 1325,false
1000,FIL1326,FIL1326,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1326,MYR,2825.00,226.00,3051.00,SST-S,MYF0001326,Filler 1326,false
1000,FIL1327,FIL1327,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1327,MYR,2837.50,227.00,3064.50,SST-S,MYF0001327,Filler 1327,false
1000,FIL1328,FIL1328,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1328,MYR,2850.00,228.00,3078.00,SST-S,MYF0001328,Filler 1328,false
1000,FIL1329,FIL1329,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1329,MYR,2862.50,229.00,3091.50,SST-S,MYF0001329,Filler 1329,false
1000,FIL1330,FIL1330,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1330,MYR,2875.00,230.00,3105.00,SST-S,MYF0001330,Filler 1330,false
1000,FIL1331,FIL1331,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1331,MYR,2887.50,231.00,3118.50,SST-S,MYF0001331,Filler 1331,false
1000,FIL1332,FIL1332,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1332,MYR,2900.00,232.00,3132.00,SST-S,MYF0001332,Filler 1332,false
1000,FIL1333,FIL1333,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1333,MYR,2912.50,233.00,3145.50,SST-S,MYF0001333,Filler 1333,false
1000,FIL1334,FIL1334,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1334,MYR,2925.00,234.00,3159.00,SST-S,MYF0001334,Filler 1334,false
1000,FIL1335,FIL1335,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1335,MYR,2937.50,235.00,3172.50,SST-S,MYF0001335,Filler 1335,false
1000,FIL1336,FIL1336,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1336,MYR,2950.00,236.00,3186.00,SST-S,MYF0001336,Filler 1336,false
1000,FIL1337,FIL1337,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1337,MYR,2962.50,237.00,3199.50,SST-S,MYF0001337,Filler 1337,false
1000,FIL1338,FIL1338,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1338,MYR,2975.00,238.00,3213.00,SST-S,MYF0001338,Filler 1338,false
1000,FIL1339,FIL1339,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1339,MYR,2987.50,239.00,3226.50,SST-S,MYF0001339,Filler 1339,false
1000,FIL1340,FIL1340,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1340,MYR,3000.00,240.00,3240.00,SST-S,MYF0001340,Filler 1340,false
1000,FIL1341,FIL1341,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1341,MYR,3012.50,241.00,3253.50,SST-S,MYF0001341,Filler 1341,false
1000,FIL1342,FIL1342,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1342,MYR,3025.00,242.00,3267.00,SST-S,MYF0001342,Filler 1342,false
1000,FIL1343,FIL1343,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1343,MYR,3037.50,243.00,3280.50,SST-S,MYF0001343,Filler 1343,false
1000,FIL1344,FIL1344,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1344,MYR,3050.00,244.00,3294.00,SST-S,MYF0001344,Filler 1344,false
1000,FIL1345,FIL1345,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1345,MYR,3062.50,245.00,3307.50,SST-S,MYF0001345,Filler 1345,false
1000,FIL1346,FIL1346,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1346,MYR,3075.00,246.00,3321.00,SST-S,MYF0001346,Filler 1346,false
1000,FIL1347,FIL1347,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1347,MYR,3087.50,247.00,3334.50,SST-S,MYF0001347,Filler 1347,false
1000,FIL1348,FIL1348,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1348,MYR,3100.00,248.00,3348.00,SST-S,MYF0001348,Filler 1348,false
1000,FIL1349,FIL1349,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1349,MYR,3112.50,249.00,3361.50,SST-S,MYF0001349,Filler 1349,false
1000,FIL1350,FIL1350,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1350,MYR,3125.00,250.00,3375.00,SST-S,MYF0001350,Filler 1350,false
1000,FIL1351,FIL1351,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1351,MYR,3137.50,251.00,3388.50,SST-S,MYF0001351,Filler 1351,false
1000,FIL1352,FIL1352,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1352,MYR,3150.00,252.00,3402.00,SST-S,MYF0001352,Filler 1352,false
1000,FIL1353,FIL1353,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1353,MYR,3162.50,253.00,3415.50,SST-S,MYF0001353,Filler 1353,false
1000,FIL1354,FIL1354,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1354,MYR,3175.00,254.00,3429.00,SST-S,MYF0001354,Filler 1354,false
1000,FIL1355,FIL1355,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1355,MYR,3187.50,255.00,3442.50,SST-S,MYF0001355,Filler 1355,false
1000,FIL1356,FIL1356,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1356,MYR,3200.00,256.00,3456.00,SST-S,MYF0001356,Filler 1356,false
1000,FIL1357,FIL1357,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1357,MYR,3212.50,257.00,3469.50,SST-S,MYF0001357,Filler 1357,false
1000,FIL1358,FIL1358,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1358,MYR,3225.00,258.00,3483.00,SST-S,MYF0001358,Filler 1358,false
1000,FIL1359,FIL1359,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1359,MYR,3237.50,259.00,3496.50,SST-S,MYF0001359,Filler 1359,false
1000,FIL1360,FIL1360,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1360,MYR,3250.00,260.00,3510.00,SST-S,MYF0001360,Filler 1360,false
1000,FIL1361,FIL1361,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1361,MYR,3262.50,261.00,3523.50,SST-S,MYF0001361,Filler 1361,false
1000,FIL1362,FIL1362,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1362,MYR,3275.00,262.00,3537.00,SST-S,MYF0001362,Filler 1362,false
1000,FIL1363,FIL1363,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1363,MYR,3287.50,263.00,3550.50,SST-S,MYF0001363,Filler 1363,false
1000,FIL1364,FIL1364,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1364,MYR,3300.00,264.00,3564.00,SST-S,MYF0001364,Filler 1364,false
1000,FIL1365,FIL1365,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1365,MYR,3312.50,265.00,3577.50,SST-S,MYF0001365,Filler 1365,false
1000,FIL1366,FIL1366,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1366,MYR,3325.00,266.00,3591.00,SST-S,MYF0001366,Filler 1366,false
1000,FIL1367,FIL1367,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1367,MYR,3337.50,267.00,3604.50,SST-S,MYF0001367,Filler 1367,false
1000,FIL1368,FIL1368,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1368,MYR,3350.00,268.00,3618.00,SST-S,MYF0001368,Filler 1368,false
1000,FIL1369,FIL1369,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1369,MYR,3362.50,269.00,3631.50,SST-S,MYF0001369,Filler 1369,false
1000,FIL1370,FIL1370,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1370,MYR,3375.00,270.00,3645.00,SST-S,MYF0001370,Filler 1370,false
1000,FIL1371,FIL1371,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1371,MYR,3387.50,271.00,3658.50,SST-S,MYF0001371,Filler 1371,false
1000,FIL1372,FIL1372,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1372,MYR,3400.00,272.00,3672.00,SST-S,MYF0001372,Filler 1372,false
1000,FIL1373,FIL1373,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1373,MYR,3412.50,273.00,3685.50,SST-S,MYF0001373,Filler 1373,false
1000,FIL1374,FIL1374,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1374,MYR,3425.00,274.00,3699.00,SST-S,MYF0001374,Filler 1374,false
1000,FIL1375,FIL1375,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1375,MYR,3437.50,275.00,3712.50,SST-S,MYF0001375,Filler 1375,false
1000,FIL1376,FIL1376,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1376,MYR,3450.00,276.00,3726.00,SST-S,MYF0001376,Filler 1376,false
1000,FIL1377,FIL1377,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1377,MYR,3462.50,277.00,3739.50,SST-S,MYF0001377,Filler 1377,false
1000,FIL1378,FIL1378,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1378,MYR,3475.00,278.00,3753.00,SST-S,MYF0001378,Filler 1378,false
1000,FIL1379,FIL1379,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1379,MYR,3487.50,279.00,3766.50,SST-S,MYF0001379,Filler 1379,false
1000,FIL1380,FIL1380,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1380,MYR,3500.00,280.00,3780.00,SST-S,MYF0001380,Filler 1380,false
1000,FIL1381,FIL1381,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1381,MYR,3512.50,281.00,3793.50,SST-S,MYF0001381,Filler 1381,false
1000,FIL1382,FIL1382,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1382,MYR,3525.00,282.00,3807.00,SST-S,MYF0001382,Filler 1382,false
1000,FIL1383,FIL1383,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1383,MYR,3537.50,283.00,3820.50,SST-S,MYF0001383,Filler 1383,false
1000,FIL1384,FIL1384,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1384,MYR,3550.00,284.00,3834.00,SST-S,MYF0001384,Filler 1384,false
1000,FIL1385,FIL1385,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1385,MYR,3562.50,285.00,3847.50,SST-S,MYF0001385,Filler 1385,false
1000,FIL1386,FIL1386,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1386,MYR,3575.00,286.00,3861.00,SST-S,MYF0001386,Filler 1386,false
1000,FIL1387,FIL1387,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1387,MYR,3587.50,287.00,3874.50,SST-S,MYF0001387,Filler 1387,false
1000,FIL1388,FIL1388,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1388,MYR,3600.00,288.00,3888.00,SST-S,MYF0001388,Filler 1388,false
1000,FIL1389,FIL1389,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1389,MYR,3612.50,289.00,3901.50,SST-S,MYF0001389,Filler 1389,false
1000,FIL1390,FIL1390,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1390,MYR,3625.00,290.00,3915.00,SST-S,MYF0001390,Filler 1390,false
1000,FIL1391,FIL1391,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1391,MYR,3637.50,291.00,3928.50,SST-S,MYF0001391,Filler 1391,false
1000,FIL1392,FIL1392,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1392,MYR,3650.00,292.00,3942.00,SST-S,MYF0001392,Filler 1392,false
1000,FIL1393,FIL1393,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1393,MYR,3662.50,293.00,3955.50,SST-S,MYF0001393,Filler 1393,false
1000,FIL1394,FIL1394,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1394,MYR,3675.00,294.00,3969.00,SST-S,MYF0001394,Filler 1394,false
1000,FIL1395,FIL1395,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1395,MYR,3687.50,295.00,3982.50,SST-S,MYF0001395,Filler 1395,false
1000,FIL1396,FIL1396,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1396,MYR,3700.00,296.00,3996.00,SST-S,MYF0001396,Filler 1396,false
1000,FIL1397,FIL1397,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1397,MYR,3712.50,297.00,4009.50,SST-S,MYF0001397,Filler 1397,false
1000,FIL1398,FIL1398,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1398,MYR,3725.00,298.00,4023.00,SST-S,MYF0001398,Filler 1398,false
