BUKRS,VBELN,AWKEY,XBLNR,GJAHR,FKART,FKDAT,BUDAT,WAERS,KURSF,NETWR,MWSBP,GROSS,MWSKZ,KUNNR,STCEG,NAME1
1000,FIL1302,FIL1302,FIL1302,2026,F2,2026-06-07,2026-06-07,MYR,1.0,2525.00,202.00,2727.00,SST-S,K1302,MYF0001302,Filler 1302
1000,FIL1303,FIL1303,FIL1303,2026,F2,2026-06-08,2026-06-08,MYR,1.0,2537.50,203.00,2740.50,SST-S,K1303,MYF0001303,Filler 1303
1000,FIL1304,FIL1304,FIL1304,2026,F2,2026-06-09,2026-06-09,MYR,1.0,2550.00,204.00,2754.00,SST-S,K1304,MYF0001304,Filler 1304
1000,FIL1305,FIL1305,FIL1305,2026,F2,2026-06-10,2026-06-10,MYR,1.0,2562.50,205.00,2767.50,SST-S,K1305,MYF0001305,Filler 1305
1000,FIL1306,FIL1306,FIL1306,2026,F2,2026-06-11,2026-06-11,MYR,1.0,2575.00,206.00,2781.00,SST-S,K1306,MYF0001306,Filler 1306
1000,FIL1307,FIL1307,FIL1307,2026,F2,2026-06-12,2026-06-12,MYR,1.0,2587.50,207.00,2794.50,SST-S,K1307,MYF0001307,Filler 1307
1000,FIL1308,FIL1308,FIL1308,2026,F2,2026-06-13,2026-06-13,MYR,1.0,2600.00,208.00,2808.00,SST-S,K1308,MYF0001308,Filler 1308
1000,FIL1309,FIL1309,FIL1309,2026,F2,2026-06-14,2026-06-14,MYR,1.0,2612.50,209.00,2821.50,SST-S,K1309,MYF0001309,Filler 1309
1000,FIL1310,FIL1310,FIL1310,2026,F2,2026-06-15,2026-06-15,MYR,1.0,2625.00,210.00,2835.00,SST-S,K1310,MYF0001310,Filler 1310
1000,FIL1311,FIL1311,FIL1311,2026,F2,2026-06-16,2026-06-16,MYR,1.0,2637.50,211.00,2848.50,SST-S,K1311,MYF0001311,Filler 1311
1000,FIL1312,FIL1312,FIL1312,2026,F2,2026-06-17,2026-06-17,MYR,1.0,2650.00,212.00,2862.00,SST-S,K1312,MYF0001312,Filler 1312
1000,FIL1313,FIL1313,FIL1313,2026,F2,2026-06-18,2026-06-18,MYR,1.0,2662.50,213.00,2875.50,SST-S,K1313,MYF0001313,Filler 1313
1000,FIL1314,FIL1314,FIL1314,2026,F2,2026-06-19,2026-06-19,MYR,1.0,2675.00,214.00,2889.00,SST-S,K1314,MYF0001314,Filler 1314
1000,FIL1315,FIL1315,FIL1315,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2687.50,215.00,2902.50,SST-S,K1315,MYF0001315,Filler 1315
1000,FIL1316,FIL1316,FIL1316,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2700.00,216.00,2916.00,SST-S,K1316,MYF0001316,Filler 1316
1000,FIL1317,FIL1317,FIL1317,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2712.50,217.00,2929.50,SST-S,K1317,MYF0001317,Filler 1317
1000,FIL1318,FIL1318,FIL1318,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2725.00,218.00,2943.00,SST-S,K1318,MYF0001318,Filler 1318
1000,FIL1319,FIL1319,FIL1319,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2737.50,219.00,2956.50,SST-S,K1319,MYF0001319,Filler 1319
1000,FIL1320,FIL1320,FIL1320,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2750.00,220.00,2970.00,SST-S,K1320,MYF0001320,Filler 1320
1000,FIL1321,FIL1321,FIL1321,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2762.50,221.00,2983.50,SST-S,K1321,MYF0001321,Filler 1321
1000,FIL1322,FIL1322,FIL1322,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2775.00,222.00,2997.00,SST-S,K1322,MYF0001322,Filler 1322
1000,FIL1323,FIL1323,FIL1323,2026,F2,2026-06-01,2026-06-01,MYR,1.0,2787.50,223.00,3010.50,SST-S,K1323,MYF0001323,Filler 1323
1000,FIL1324,FIL1324,FIL1324,2026,F2,2026-06-02,2026-06-02,MYR,1.0,2800.00,224.00,3024.00,SST-S,K1324,MYF0001324,Filler 1324
1000,FIL1325,FIL1325,FIL1325,2026,F2,2026-06-03,2026-06-03,MYR,1.0,2812.50,225.00,3037.50,SST-S,K1325,MYF0001325,Filler 1325
1000,FIL1326,FIL1326,FIL1326,2026,F2,2026-06-04,2026-06-04,MYR,1.0,2825.00,226.00,3051.00,SST-S,K1326,MYF0001326,Filler 1326
1000,FIL1327,FIL1327,FIL1327,2026,F2,2026-06-05,2026-06-05,MYR,1.0,2837.50,227.00,3064.50,SST-S,K1327,MYF0001327,Filler 1327
1000,FIL1328,FIL1328,FIL1328,2026,F2,2026-06-06,2026-06-06,MYR,1.0,2850.00,228.00,3078.00,SST-S,K1328,MYF0001328,Filler 1328
1000,FIL1329,FIL1329,FIL1329,2026,F2,2026-06-07,2026-06-07,MYR,1.0,2862.50,229.00,3091.50,SST-S,K1329,MYF0001329,Filler 1329
1000,FIL1330,FIL1330,FIL1330,2026,F2,2026-06-08,2026-06-08,MYR,1.0,2875.00,230.00,3105.00,SST-S,K1330,MYF0001330,Filler 1330
1000,FIL1331,FIL1331,FIL1331,2026,F2,2026-06-09,2026-06-09,MYR,1.0,2887.50,231.00,3118.50,SST-S,K1331,MYF0001331,Filler 1331
1000,FIL1332,FIL1332,FIL1332,2026,F2,2026-06-10,2026-06-10,MYR,1.0,2900.00,232.00,3132.00,SST-S,K1332,MYF0001332,Filler 1332
1000,FIL1333,FIL1333,FIL1333,2026,F2,2026-06-11,2026-06-11,MYR,1.0,2912.50,233.00,3145.50,SST-S,K1333,MYF0001333,Filler 1333
1000,FIL1334,FIL1334,FIL1334,2026,F2,2026-06-12,2026-06-12,MYR,1.0,2925.00,234.00,3159.00,SST-S,K1334,MYF0001334,Filler 1334
1000,FIL1335,FIL1335,FIL1335,2026,F2,2026-06-13,2026-06-13,MYR,1.0,2937.50,235.00,3172.50,SST-S,K1335,MYF0001335,Filler 1335
1000,FIL1336,FIL1336,FIL1336,2026,F2,2026-06-14,2026-06-14,MYR,1.0,2950.00,236.00,3186.00,SST-S,K1336,MYF0001336,Filler 1336
1000,FIL1337,FIL1337,FIL1337,2026,F2,2026-06-15,2026-06-15,MYR,1.0,2962.50,237.00,3199.50,SST-S,K1337,MYF0001337,Filler 1337
1000,FIL1338,FIL1338,FIL1338,2026,F2,2026-06-16,2026-06-16,MYR,1.0,2975.00,238.00,3213.00,SST-S,K1338,MYF0001338,Filler 1338
1000,FIL1339,FIL1339,FIL1339,2026,F2,2026-06-17,2026-06-17,MYR,1.0,2987.50,239.00,3226.50,SST-S,K1339,MYF0001339,Filler 1339
1000,FIL1340,FIL1340,FIL1340,2026,F2,2026-06-18,2026-06-18,MYR,1.0,3000.00,240.00,3240.00,SST-S,K1340,MYF0001340,Filler 1340
1000,FIL1341,FIL1341,FIL1341,2026,F2,2026-06-19,2026-06-19,MYR,1.0,3012.50,241.00,3253.50,SST-S,K1341,MYF0001341,Filler 1341
1000,FIL1342,FIL1342,FIL1342,2026,F2,2026-06-20,2026-06-20,MYR,1.0,3025.00,242.00,3267.00,SST-S,K1342,MYF0001342,Filler 1342
1000,FIL1343,FIL1343,FIL1343,2026,F2,2026-06-21,2026-06-21,MYR,1.0,3037.50,243.00,3280.50,SST-S,K1343,MYF0001343,Filler 1343
1000,FIL1344,FIL1344,FIL1344,2026,F2,2026-06-22,2026-06-22,MYR,1.0,3050.00,244.00,3294.00,SST-S,K1344,MYF0001344,Filler 1344
1000,FIL1345,FIL1345,FIL1345,2026,F2,2026-06-23,2026-06-23,MYR,1.0,3062.50,245.00,3307.50,SST-S,K1345,MYF0001345,Filler 1345
1000,FIL1346,FIL1346,FIL1346,2026,F2,2026-06-24,2026-06-24,MYR,1.0,3075.00,246.00,3321.00,SST-S,K1346,MYF0001346,Filler 1346
1000,FIL1347,FIL1347,FIL1347,2026,F2,2026-06-25,2026-06-25,MYR,1.0,3087.50,247.00,3334.50,SST-S,K1347,MYF0001347,Filler 1347
1000,FIL1348,FIL1348,FIL1348,2026,F2,2026-06-26,2026-06-26,MYR,1.0,3100.00,248.00,3348.00,SST-S,K1348,MYF0001348,Filler 1348
1000,FIL1349,FIL1349,FIL1349,2026,F2,2026-06-27,2026-06-27,MYR,1.0,3112.50,249.00,3361.50,SST-S,K1349,MYF0001349,Filler 1349
1000,FIL1350,FIL1350,FIL1350,2026,F2,2026-06-01,2026-06-01,MYR,1.0,3125.00,250.00,3375.00,SST-S,K1350,MYF0001350,Filler 1350
1000,FIL1351,FIL1351,FIL1351,2026,F2,2026-06-02,2026-06-02,MYR,1.0,3137.50,251.00,3388.50,SST-S,K1351,MYF0001351,Filler 1351
1000,FIL1352,FIL1352,FIL1352,2026,F2,2026-06-03,2026-06-03,MYR,1.0,3150.00,252.00,3402.00,SST-S,K1352,MYF0001352,Filler 1352
1000,FIL1353,FIL1353,FIL1353,2026,F2,2026-06-04,2026-06-04,MYR,1.0,3162.50,253.00,3415.50,SST-S,K1353,MYF0001353,Filler 1353
1000,FIL1354,FIL1354,FIL1354,2026,F2,2026-06-05,2026-06-05,MYR,1.0,3175.00,254.00,3429.00,SST-S,K1354,MYF0001354,Filler 1354
1000,FIL1355,FIL1355,FIL1355,2026,F2,2026-06-06,2026-06-06,MYR,1.0,3187.50,255.00,3442.50,SST-S,K1355,MYF0001355,Filler 1355
1000,FIL1356,FIL1356,FIL1356,2026,F2,2026-06-07,2026-06-07,MYR,1.0,3200.00,256.00,3456.00,SST-S,K1356,MYF0001356,Filler 1356
1000,FIL1357,FIL1357,FIL1357,2026,F2,2026-06-08,2026-06-08,MYR,1.0,3212.50,257.00,3469.50,SST-S,K1357,MYF0001357,Filler 1357
1000,FIL1358,FIL1358,FIL1358,2026,F2,2026-06-09,2026-06-09,MYR,1.0,3225.00,258.00,3483.00,SST-S,K1358,MYF0001358,Filler 1358
1000,FIL1359,FIL1359,FIL1359,2026,F2,2026-06-10,2026-06-10,MYR,1.0,3237.50,259.00,3496.50,SST-S,K1359,MYF0001359,Filler 1359
1000,FIL1360,FIL1360,FIL1360,2026,F2,2026-06-11,2026-06-11,MYR,1.0,3250.00,260.00,3510.00,SST-S,K1360,MYF0001360,Filler 1360
1000,FIL1361,FIL1361,FIL1361,2026,F2,2026-06-12,2026-06-12,MYR,1.0,3262.50,261.00,3523.50,SST-S,K1361,MYF0001361,Filler 1361
1000,FIL1362,FIL1362,FIL1362,2026,F2,2026-06-13,2026-06-13,MYR,1.0,3275.00,262.00,3537.00,SST-S,K1362,MYF0001362,Filler 1362
1000,FIL1363,FIL1363,FIL1363,2026,F2,2026-06-14,2026-06-14,MYR,1.0,3287.50,263.00,3550.50,SST-S,K1363,MYF0001363,Filler 1363
1000,FIL1364,FIL1364,FIL1364,2026,F2,2026-06-15,2026-06-15,MYR,1.0,3300.00,264.00,3564.00,SST-S,K1364,MYF0001364,Filler 1364
1000,FIL1365,FIL1365,FIL1365,2026,F2,2026-06-16,2026-06-16,MYR,1.0,3312.50,265.00,3577.50,SST-S,K1365,MYF0001365,Filler 1365
1000,FIL1366,FIL1366,FIL1366,2026,F2,2026-06-17,2026-06-17,MYR,1.0,3325.00,266.00,3591.00,SST-S,K1366,MYF0001366,Filler 1366
1000,FIL1367,FIL1367,FIL1367,2026,F2,2026-06-18,2026-06-18,MYR,1.0,3337.50,267.00,3604.50,SST-S,K1367,MYF0001367,Filler 1367
1000,FIL1368,FIL1368,FIL1368,2026,F2,2026-06-19,2026-06-19,MYR,1.0,3350.00,268.00,3618.00,SST-S,K1368,MYF0001368,Filler 1368
1000,FIL1369,FIL1369,FIL1369,2026,F2,2026-06-20,2026-06-20,MYR,1.0,3362.50,269.00,3631.50,SST-S,K1369,MYF0001369,Filler 1369
1000,FIL1370,FIL1370,FIL1370,2026,F2,2026-06-21,2026-06-21,MYR,1.0,3375.00,270.00,3645.00,SST-S,K1370,MYF0001370,Filler 1370
1000,FIL1371,FIL1371,FIL1371,2026,F2,2026-06-22,2026-06-22,MYR,1.0,3387.50,271.00,3658.50,SST-S,K1371,MYF0001371,Filler 1371
1000,FIL1372,FIL1372,FIL1372,2026,F2,2026-06-23,2026-06-23,MYR,1.0,3400.00,272.00,3672.00,SST-S,K1372,MYF0001372,Filler 1372
1000,FIL1373,FIL1373,FIL1373,2026,F2,2026-06-24,2026-06-24,MYR,1.0,3412.50,273.00,3685.50,SST-S,K1373,MYF0001373,Filler 1373
1000,FIL1374,FIL1374,FIL1374,2026,F2,2026-06-25,2026-06-25,MYR,1.0,3425.00,274.00,3699.00,SST-S,K1374,MYF0001374,Filler 1374
1000,FIL1375,FIL1375,FIL1375,2026,F2,2026-06-26,2026-06-26,MYR,1.0,3437.50,275.00,3712.50,SST-S,K1375,MYF0001375,Filler 1375
1000,FIL1376,FIL1376,FIL1376,2026,F2,2026-06-27,2026-06-27,MYR,1.0,3450.00,276.00,3726.00,SST-S,K1376,MYF0001376,Filler 1376
1000,FIL1377,FIL1377,FIL1377,2026,F2,2026-06-01,2026-06-01,MYR,1.0,3462.50,277.00,3739.50,SST-S,K1377,MYF0001377,Filler 1377
1000,FIL1378,FIL1378,FIL1378,2026,F2,2026-06-02,2026-06-02,MYR,1.0,3475.00,278.00,3753.00,SST-S,K1378,MYF0001378,Filler 1378
1000,FIL1379,FIL1379,FIL1379,2026,F2,2026-06-03,2026-06-03,MYR,1.0,3487.50,279.00,3766.50,SST-S,K1379,MYF0001379,Filler 1379
1000,FIL1380,FIL1380,FIL1380,2026,F2,2026-06-04,2026-06-04,MYR,1.0,3500.00,280.00,3780.00,SST-S,K1380,MYF0001380,Filler 1380
1000,FIL1381,FIL1381,FIL1381,2026,F2,2026-06-05,2026-06-05,MYR,1.0,3512.50,281.00,3793.50,SST-S,K1381,MYF0001381,Filler 1381
1000,FIL1382,FIL1382,FIL1382,2026,F2,2026-06-06,2026-06-06,MYR,1.0,3525.00,282.00,3807.00,SST-S,K1382,MYF0001382,Filler 1382
1000,FIL1383,FIL1383,FIL1383,2026,F2,2026-06-07,2026-06-07,MYR,1.0,3537.50,283.00,3820.50,SST-S,K1383,MYF0001383,Filler 1383
1000,FIL1384,FIL1384,FIL1384,2026,F2,2026-06-08,2026-06-08,MYR,1.0,3550.00,284.00,3834.00,SST-S,K1384,MYF0001384,Filler 1384
1000,FIL1385,FIL1385,FIL1385,2026,F2,2026-06-09,2026-06-09,MYR,1.0,3562.50,285.00,3847.50,SST-S,K1385,MYF0001385,Filler 1385
1000,FIL1386,FIL1386,FIL1386,2026,F2,2026-06-10,2026-06-10,MYR,1.0,3575.00,286.00,3861.00,SST-S,K1386,MYF0001386,Filler 1386
1000,FIL1387,FIL1387,FIL1387,2026,F2,2026-06-11,2026-06-11,MYR,1.0,3587.50,287.00,3874.50,SST-S,K1387,MYF0001387,Filler 1387
1000,FIL1388,FIL1388,FIL1388,2026,F2,2026-06-12,2026-06-12,MYR,1.0,3600.00,288.00,3888.00,SST-S,K1388,MYF0001388,Filler 1388
1000,FIL1389,FIL1389,FIL1389,2026,F2,2026-06-13,2026-06-13,MYR,1.0,3612.50,289.00,3901.50,SST-S,K1389,MYF0001389,Filler 1389
1000,FIL1390,FIL1390,FIL1390,2026,F2,2026-06-14,2026-06-14,MYR,1.0,3625.00,290.00,3915.00,SST-S,K1390,MYF0001390,Filler 1390
1000,FIL1391,FIL1391,FIL1391,2026,F2,2026-06-15,2026-06-15,MYR,1.0,3637.50,291.00,3928.50,SST-S,K1391,MYF0001391,Filler 1391
1000,FIL1392,FIL1392,FIL1392,2026,F2,2026-06-16,2026-06-16,MYR,1.0,3650.00,292.00,3942.00,SST-S,K1392,MYF0001392,Filler 1392
1000,FIL1393,FIL1393,FIL1393,2026,F2,2026-06-17,2026-06-17,MYR,1.0,3662.50,293.00,3955.50,SST-S,K1393,MYF0001393,Filler 1393
1000,FIL1394,FIL1394,FIL1394,2026,F2,2026-06-18,2026-06-18,MYR,1.0,3675.00,294.00,3969.00,SST-S,K1394,MYF0001394,Filler 1394
1000,FIL1395,FIL1395,FIL1395,2026,F2,2026-06-19,2026-06-19,MYR,1.0,3687.50,295.00,3982.50,SST-S,K1395,MYF0001395,Filler 1395
1000,FIL1396,FIL1396,FIL1396,2026,F2,2026-06-20,2026-06-20,MYR,1.0,3700.00,296.00,3996.00,SST-S,K1396,MYF0001396,Filler 1396
1000,FIL1397,FIL1397,FIL1397,2026,F2,2026-06-21,2026-06-21,MYR,1.0,3712.50,297.00,4009.50,SST-S,K1397,MYF0001397,Filler 1397
1000,FIL1398,FIL1398,FIL1398,2026,F2,2026-06-22,2026-06-22,MYR,1.0,3725.00,298.00,4023.00,SST-S,K1398,MYF0001398,Filler 1398
