BUKRS,BELNR,GJAHR,BUZEI,HKONT,BLART,BLDAT,BUDAT,WAERS,KURSF,DMBTR_SIGNED,MWSKZ,KUNNR,STCEG,NAME1,PRCTR
1000,FIL1094,2026,3,230000,F2,2026-06-15,2026-06-15,MYR,1.0,-394.00,SST-S,K1094,MYF0001094,Filler 1094,PC01
1000,FIL1095,2026,1,140000,F2,2026-06-16,2026-06-16,MYR,1.0,5332.50,SST-S,K1095,MYF0001095,Filler 1095,PC01
1000,FIL1095,2026,2,400000,F2,2026-06-16,2026-06-16,MYR,1.0,-4937.50,SST-S,K1095,MYF0001095,Filler 1095,PC01
1000,FIL1095,2026,3,230000,F2,2026-06-16,2026-06-16,MYR,1.0,-395.00,SST-S,K1095,MYF0001095,Filler 1095,PC01
1000,FIL1096,2026,1,140000,F2,2026-06-17,2026-06-17,MYR,1.0,5346.00,SST-S,K1096,MYF0001096,Filler 1096,PC01
1000,FIL1096,2026,2,400000,F2,2026-06-17,2026-06-17,MYR,1.0,-4950.00,SST-S,K1096,MYF0001096,Filler 1096,PC01
1000,FIL1096,2026,3,230000,F2,2026-06-17,2026-06-17,MYR,1.0,-396.00,SST-S,K1096,MYF0001096,Filler 1096,PC01
1000,FIL1097,2026,1,140000,F2,2026-06-18,2026-06-18,MYR,1.0,5359.50,SST-S,K1097,MYF0001097,Filler 1097,PC01
1000,FIL1097,2026,2,400000,F2,2026-06-18,2026-06-18,MYR,1.0,-4962.50,SST-S,K1097,MYF0001097,Filler 1097,PC01
1000,FIL1097,2026,3,230000,F2,2026-06-18,2026-06-18,MYR,1.0,-397.00,SST-S,K1097,MYF0001097,Filler 1097,PC01
1000,FIL1098,2026,1,140000,F2,2026-06-19,2026-06-19,MYR,1.0,5373.00,SST-S,K1098,MYF0001098,Filler 1098,PC01
1000,FIL1098,2026,2,400000,F2,2026-06-19,2026-06-19,MYR,1.0,-4975.00,SST-S,K1098,MYF0001098,Filler 1098,PC01
1000,FIL1098,2026,3,230000,F2,2026-06-19,2026-06-19,MYR,1.0,-398.00,SST-S,K1098,MYF0001098,Filler 1098,PC01
1000,FIL1099,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,5386.50,SST-S,K1099,MYF0001099,Filler 1099,PC01
1000,FIL1099,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-4987.50,SST-S,K1099,MYF0001099,Filler 1099,PC01
1000,FIL1099,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-399.00,SST-S,K1099,MYF0001099,Filler 1099,PC01
1000,FIL1100,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,5400.00,SST-S,K1100,MYF0001100,Filler 1100,PC01
1000,FIL1100,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-5000.00,SST-S,K1100,MYF0001100,Filler 1100,PC01
1000,FIL1100,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-400.00,SST-S,K1100,MYF0001100,Filler 1100,PC01
1000,FIL1101,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,5413.50,SST-S,K1101,MYF0001101,Filler 1101,PC01
1000,FIL1101,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-5012.50,SST-S,K1101,MYF0001101,Filler 1101,PC01
1000,FIL1101,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-401.00,SST-S,K1101,MYF0001101,Filler 1101,PC01
1000,FIL1102,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,5427.00,SST-S,K1102,MYF0001102,Filler 1102,PC01
1000,FIL1102,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-5025.00,SST-S,K1102,MYF0001102,Filler 1102,PC01
1000,FIL1102,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-402.00,SST-S,K1102,MYF0001102,Filler 1102,PC01
1000,FIL1103,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,5440.50,SST-S,K1103,MYF0001103,Filler 1103,PC01
1000,FIL1103,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-5037.50,SST-S,K1103,MYF0001103,Filler 1103,PC01
1000,FIL1103,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-403.00,SST-S,K1103,MYF0001103,Filler 1103,PC01
1000,FIL1104,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,5454.00,SST-S,K1104,MYF0001104,Filler 1104,PC01
1000,FIL1104,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-5050.00,SST-S,K1104,MYF0001104,Filler 1104,PC01
1000,FIL1104,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-404.00,SST-S,K1104,MYF0001104,Filler 1104,PC01
1000,FIL1105,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,5467.50,SST-S,K1105,MYF0001105,Filler 1105,PC01
1000,FIL1105,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-5062.50,SST-S,K1105,MYF0001105,Filler 1105,PC01
1000,FIL1105,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-405.00,SST-S,K1105,MYF0001105,Filler 1105,PC01
1000,FIL1106,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,5481.00,SST-S,K1106,MYF0001106,Filler 1106,PC01
1000,FIL1106,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-5075.00,SST-S,K1106,MYF0001106,Filler 1106,PC01
1000,FIL1106,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-406.00,SST-S,K1106,MYF0001106,Filler 1106,PC01
1000,FIL1107,2026,1,140000,F2,2026-06-01,2026-06-01,MYR,1.0,5494.50,SST-S,K1107,MYF0001107,Filler 1107,PC01
1000,FIL1107,2026,2,400000,F2,2026-06-01,2026-06-01,MYR,1.0,-5087.50,SST-S,K1107,MYF0001107,Filler 1107,PC01
1000,FIL1107,2026,3,230000,F2,2026-06-01,2026-06-01,MYR,1.0,-407.00,SST-S,K1107,MYF0001107,Filler 1107,PC01
1000,FIL1108,2026,1,140000,F2,2026-06-02,2026-06-02,MYR,1.0,5508.00,SST-S,K1108,MYF0001108,Filler 1108,PC01
1000,FIL1108,2026,2,400000,F2,2026-06-02,2026-06-02,MYR,1.0,-5100.00,SST-S,K1108,MYF0001108,Filler 1108,PC01
1000,FIL1108,2026,3,230000,F2,2026-06-02,2026-06-02,MYR,1.0,-408.00,SST-S,K1108,MYF0001108,Filler 1108,PC01
1000,FIL1109,2026,1,140000,F2,2026-06-03,2026-06-03,MYR,1.0,5521.50,SST-S,K1109,MYF0001109,Filler 1109,PC01
1000,FIL1109,2026,2,400000,F2,2026-06-03,2026-06-03,MYR,1.0,-5112.50,SST-S,K1109,MYF0001109,Filler 1109,PC01
1000,FIL1109,2026,3,230000,F2,2026-06-03,2026-06-03,MYR,1.0,-409.00,SST-S,K1109,MYF0001109,Filler 1109,PC01
1000,FIL1110,2026,1,140000,F2,2026-06-04,2026-06-04,MYR,1.0,5535.00,SST-S,K1110,MYF0001110,Filler 1110,PC01
1000,FIL1110,2026,2,400000,F2,2026-06-04,2026-06-04,MYR,1.0,-5125.00,SST-S,K1110,MYF0001110,Filler 1110,PC01
1000,FIL1110,2026,3,230000,F2,2026-06-04,2026-06-04,MYR,1.0,-410.00,SST-S,K1110,MYF0001110,Filler 1110,PC01
1000,FIL1111,2026,1,140000,F2,2026-06-05,2026-06-05,MYR,1.0,5548.50,SST-S,K1111,MYF0001111,Filler 1111,PC01
1000,FIL1111,2026,2,400000,F2,2026-06-05,2026-06-05,MYR,1.0,-5137.50,SST-S,K1111,MYF0001111,Filler 1111,PC01
1000,FIL1111,2026,3,230000,F2,2026-06-05,2026-06-05,MYR,1.0,-411.00,SST-S,K1111,MYF0001111,Filler 1111,PC01
1000,FIL1112,2026,1,140000,F2,2026-06-06,2026-06-06,MYR,1.0,5562.00,SST-S,K1112,MYF0001112,Filler 1112,PC01
1000,FIL1112,2026,2,400000,F2,2026-06-06,2026-06-06,MYR,1.0,-5150.00,SST-S,K1112,MYF0001112,Filler 1112,PC01
1000,FIL1112,2026,3,230000,F2,2026-06-06,2026-06-06,MYR,1.0,-412.00,SST-S,K1112,MYF0001112,Filler 1112,PC01
1000,FIL1113,2026,1,140000,F2,2026-06-07,2026-06-07,MYR,1.0,5575.50,SST-S,K1113,MYF0001113,Filler 1113,PC01
1000,FIL1113,2026,2,400000,F2,2026-06-07,2026-06-07,MYR,1.0,-5162.50,SST-S,K1113,MYF0001113,Filler 1113,PC01
1000,FIL1113,2026,3,230000,F2,2026-06-07,2026-06-07,MYR,1.0,-413.00,SST-S,K1113,MYF0001113,Filler 1113,PC01
1000,FIL1114,2026,1,140000,F2,2026-06-08,2026-06-08,MYR,1.0,5589.00,SST-S,K1114,MYF0001114,Filler 1114,PC01
1000,FIL1114,2026,2,400000,F2,2026-06-08,2026-06-08,MYR,1.0,-5175.00,SST-S,K1114,MYF0001114,Filler 1114,PC01
1000,FIL1114,2026,3,230000,F2,2026-06-08,2026-06-08,MYR,1.0,-414.00,SST-S,K1114,MYF0001114,Filler 1114,PC01
1000,FIL1115,2026,1,140000,F2,2026-06-09,2026-06-09,MYR,1.0,5602.50,SST-S,K1115,MYF0001115,Filler 1115,PC01
1000,FIL1115,2026,2,400000,F2,2026-06-09,2026-06-09,MYR,1.0,-5187.50,SST-S,K1115,MYF0001115,Filler 1115,PC01
1000,FIL1115,2026,3,230000,F2,2026-06-09,2026-06-09,MYR,1.0,-415.00,SST-S,K1115,MYF0001115,Filler 1115,PC01
1000,FIL1116,2026,1,140000,F2,2026-06-10,2026-06-10,MYR,1.0,5616.00,SST-S,K1116,MYF0001116,Filler 1116,PC01
1000,FIL1116,2026,2,400000,F2,2026-06-10,2026-06-10,MYR,1.0,-5200.00,SST-S,K1116,MYF0001116,Filler 1116,PC01
1000,FIL1116,2026,3,230000,F2,2026-06-10,2026-06-10,MYR,1.0,-416.00,SST-S,K1116,MYF0001116,Filler 1116,PC01
1000,FIL1117,2026,1,140000,F2,2026-06-11,2026-06-11,MYR,1.0,5629.50,SST-S,K1117,MYF0001117,Filler 1117,PC01
1000,FIL1117,2026,2,400000,F2,2026-06-11,2026-06-11,MYR,1.0,-5212.50,SST-S,K1117,MYF0001117,Filler 1117,PC01
1000,FIL1117,2026,3,230000,F2,2026-06-11,2026-06-11,MYR,1.0,-417.00,SST-S,K1117,MYF0001117,Filler 1117,PC01
1000,FIL1118,2026,1,140000,F2,2026-06-12,2026-06-12,MYR,1.0,5643.00,SST-S,K1118,MYF0001118,Filler 1118,PC01
1000,FIL1118,2026,2,400000,F2,2026-06-12,2026-06-12,MYR,1.0,-5225.00,SST-S,K1118,MYF0001118,Filler 1118,PC01
1000,FIL1118,2026,3,230000,F2,2026-06-12,2026-06-12,MYR,1.0,-418.00,SST-S,K1118,MYF0001118,Filler 1118,PC01
1000,FIL1119,2026,1,140000,F2,2026-06-13,2026-06-13,MYR,1.0,5656.50,SST-S,K1119,MYF0001119,Filler 1119,PC01
1000,FIL1119,2026,2,400000,F2,2026-06-13,2026-06-13,MYR,1.0,-5237.50,SST-S,K1119,MYF0001119,Filler 1119,PC01
1000,FIL1119,2026,3,230000,F2,2026-06-13,2026-06-13,MYR,1.0,-419.00,SST-S,K1119,MYF0001119,Filler 1119,PC01
1000,FIL1120,2026,1,140000,F2,2026-06-14,2026-06-14,MYR,1.0,5670.00,SST-S,K1120,MYF0001120,Filler 1120,PC01
1000,FIL1120,2026,2,400000,F2,2026-06-14,2026-06-14,MYR,1.0,-5250.00,SST-S,K1120,MYF0001120,Filler 1120,PC01
1000,FIL1120,2026,3,230000,F2,2026-06-14,2026-06-14,MYR,1.0,-420.00,SST-S,K1120,MYF0001120,Filler 1120,PC01
1000,FIL1121,2026,1,140000,F2,2026-06-15,2026-06-15,MYR,1.0,5683.50,SST-S,K1121,MYF0001121,Filler 1121,PC01
1000,FIL1121,2026,2,400000,F2,2026-06-15,2026-06-15,MYR,1.0,-5262.50,SST-S,K1121,MYF0001121,Filler 1121,PC01
1000,FIL1121,2026,3,230000,F2,2026-06-15,2026-06-15,MYR,1.0,-421.00,SST-S,K1121,MYF0001121,Filler 1121,PC01
1000,FIL1122,2026,1,140000,F2,2026-06-16,2026-06-16,MYR,1.0,5697.00,SST-S,K1122,MYF0001122,Filler 1122,PC01
1000,FIL1122,2026,2,400000,F2,2026-06-16,2026-06-16,MYR,1.0,-5275.00,SST-S,K1122,MYF0001122,Filler 1122,PC01
1000,FIL1122,2026,3,230000,F2,2026-06-16,2026-06-16,MYR,1.0,-422.00,SST-S,K1122,MYF0001122,Filler 1122,PC01
1000,FIL1123,2026,1,140000,F2,2026-06-17,2026-06-17,MYR,1.0,5710.50,SST-S,K1123,MYF0001123,Filler 1123,PC01
1000,FIL1123,2026,2,400000,F2,2026-06-17,2026-06-17,MYR,1.0,-5287.50,SST-S,K1123,MYF0001123,Filler 1123,PC01
1000,FIL1123,2026,3,230000,F2,2026-06-17,2026-06-17,MYR,1.0,-423.00,SST-S,K1123,MYF0001123,Filler 1123,PC01
1000,FIL1124,2026,1,140000,F2,2026-06-18,2026-06-18,MYR,1.0,5724.00,SST-S,K1124,MYF0001124,Filler 1124,PC01
1000,FIL1124,2026,2,400000,F2,2026-06-18,2026-06-18,MYR,1.0,-5300.00,SST-S,K1124,MYF0001124,Filler 1124,PC01
1000,FIL1124,2026,3,230000,F2,2026-06-18,2026-06-18,MYR,1.0,-424.00,SST-S,K1124,MYF0001124,Filler 1124,PC01
1000,FIL1125,2026,1,140000,F2,2026-06-19,2026-06-19,MYR,1.0,5737.50,SST-S,K1125,MYF0001125,Filler 1125,PC01
1000,FIL1125,2026,2,400000,F2,2026-06-19,2026-06-19,MYR,1.0,-5312.50,SST-S,K1125,MYF0001125,Filler 1125,PC01
1000,FIL1125,2026,3,230000,F2,2026-06-19,2026-06-19,MYR,1.0,-425.00,SST-S,K1125,MYF0001125,Filler 1125,PC01
1000,FIL1126,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,5751.00,SST-S,K1126,MYF0001126,Filler 1126,PC01
1000,FIL1126,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-5325.00,SST-S,K1126,MYF0001126,Filler 1126,PC01
1000,FIL1126,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-426.00,SST-S,K1126,MYF0001126,Filler 1126,PC01
1000,FIL1127,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,5764.50,SST-S,K1127,MYF0001127,Filler 1127,PC01
1000,FIL1127,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-5337.50,SST-S,K1127,MYF0001127,Filler 1127,PC01
1000,FIL1127,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-427.00,SST-S,K1127,MYF0001127,Filler 1127,PC01
1000,FIL1128,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,5778.00,SST-S,K1128,MYF0001128,Filler 1128,PC01
1000,FIL1128,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-5350.00,SST-S,K1128,MYF0001128,Filler 1128,PC01
1000,FIL1128,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-428.00,SST-S,K1128,MYF0001128,Filler 1128,PC01
1000,FIL1129,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,5791.50,SST-S,K1129,MYF0001129,Filler 1129,PC01
1000,FIL1129,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-5362.50,SST-S,K1129,MYF0001129,Filler 1129,PC01
1000,FIL1129,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-429.00,SST-S,K1129,MYF0001129,Filler 1129,PC01
1000,FIL1130,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,5805.00,SST-S,K1130,MYF0001130,Filler 1130,PC01
1000,FIL1130,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-5375.00,SST-S,K1130,MYF0001130,Filler 1130,PC01
1000,FIL1130,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-430.00,SST-S,K1130,MYF0001130,Filler 1130,PC01
1000,FIL1131,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,5818.50,SST-S,K1131,MYF0001131,Filler 1131,PC01
1000,FIL1131,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-5387.50,SST-S,K1131,MYF0001131,Filler 1131,PC01
1000,FIL1131,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-431.00,SST-S,K1131,MYF0001131,Filler 1131,PC01
1000,FIL1132,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,5832.00,SST-S,K1132,MYF0001132,Filler 1132,PC01
1000,FIL1132,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-5400.00,SST-S,K1132,MYF0001132,Filler 1132,PC01
1000,FIL1132,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-432.00,SST-S,K1132,MYF0001132,Filler 1132,PC01
1000,FIL1133,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,5845.50,SST-S,K1133,MYF0001133,Filler 1133,PC01
1000,FIL1133,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-5412.50,SST-S,K1133,MYF0001133,Filler 1133,PC01
1000,FIL1133,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-433.00,SST-S,K1133,MYF0001133,Filler 1133,PC01
1000,FIL1134,2026,1,140000,F2,2026-06-01,2026-06-01,MYR,1.0,5859.00,SST-S,K1134,MYF0001134,Filler 1134,PC01
1000,FIL1134,2026,2,400000,F2,2026-06-01,2026-06-01,MYR,1.0,-5425.00,SST-S,K1134,MYF0001134,Filler 1134,PC01
1000,FIL1134,2026,3,230000,F2,2026-06-01,2026-06-01,MYR,1.0,-434.00,SST-S,K1134,MYF0001134,Filler 1134,PC01
1000,FIL1135,2026,1,140000,F2,2026-06-02,2026-06-02,MYR,1.0,5872.50,SST-S,K1135,MYF0001135,Filler 1135,PC01
1000,FIL1135,2026,2,400000,F2,2026-06-02,2026-06-02,MYR,1.0,-5437.50,SST-S,K1135,MYF0001135,Filler 1135,PC01
1000,FIL1135,2026,3,230000,F2,2026-06-02,2026-06-02,MYR,1.0,-435.00,SST-S,K1135,MYF0001135,Filler 1135,PC01
1000,FIL1136,2026,1,140000,F2,2026-06-03,2026-06-03,MYR,1.0,5886.00,SST-S,K1136,MYF0001136,Filler 1136,PC01
1000,FIL1136,2026,2,400000,F2,2026-06-03,2026-06-03,MYR,1.0,-5450.00,SST-S,K1136,MYF0001136,Filler 1136,PC01
1000,FIL1136,2026,3,230000,F2,2026-06-03,2026-06-03,MYR,1.0,-436.00,SST-S,K1136,MYF0001136,Filler 1136,PC01
1000,FIL1137,2026,1,140000,F2,2026-06-04,2026-06-04,MYR,1.0,5899.50,SST-S,K1137,MYF0001137,Filler 1137,PC01
1000,FIL1137,2026,2,400000,F2,2026-06-04,2026-06-04,MYR,1.0,-5462.50,SST-S,K1137,MYF0001137,Filler 1137,PC01
1000,FIL1137,2026,3,230000,F2,2026-06-04,2026-06-04,MYR,1.0,-437.00,SST-S,K1137,MYF0001137,Filler 1137,PC01
1000,FIL1138,2026,1,140000,F2,2026-06-05,2026-06-05,MYR,1.0,5913.00,SST-S,K1138,MYF0001138,Filler 1138,PC01
1000,FIL1138,2026,2,400000,F2,2026-06-05,2026-06-05,MYR,1.0,-5475.00,SST-S,K1138,MYF0001138,Filler 1138,PC01
1000,FIL1138,2026,3,230000,F2,2026-06-05,2026-06-05,MYR,1.0,-438.00,SST-S,K1138,MYF0001138,Filler 1138,PC01
1000,FIL1139,2026,1,140000,F2,2026-06-06,2026-06-06,MYR,1.0,5926.50,SST-S,K1139,MYF0001139,Filler 1139,PC01
1000,FIL1139,2026,2,400000,F2,2026-06-06,2026-06-06,MYR,1.0,-5487.50,SST-S,K1139,MYF0001139,Filler 1139,PC01
1000,FIL1139,2026,3,230000,F2,2026-06-06,2026-06-06,MYR,1.0,-439.00,SST-S,K1139,MYF0001139,Filler 1139,PC01
1000,FIL1140,2026,1,140000,F2,2026-06-07,2026-06-07,MYR,1.0,5940.00,SST-S,K1140,MYF0001140,Filler 1140,PC01
1000,FIL1140,2026,2,400000,F2,2026-06-07,2026-06-07,MYR,1.0,-5500.00,SST-S,K1140,MYF0001140,Filler 1140,PC01
1000,FIL1140,2026,3,230000,F2,2026-06-07,2026-06-07,MYR,1.0,-440.00,SST-S,K1140,MYF0001140,Filler 1140,PC01
1000,FIL1141,2026,1,140000,F2,2026-06-08,2026-06-08,MYR,1.0,5953.50,SST-S,K1141,MYF0001141,Filler 1141,PC01
1000,FIL1141,2026,2,400000,F2,2026-06-08,2026-06-08,MYR,1.0,-5512.50,SST-S,K1141,MYF0001141,Filler 1141,PC01
1000,FIL1141,2026,3,230000,F2,2026-06-08,2026-06-08,MYR,1.0,-441.00,SST-S,K1141,MYF0001141,Filler 1141,PC01
1000,FIL1142,2026,1,140000,F2,2026-06-09,2026-06-09,MYR,1.0,5967.00,SST-S,K1142,MYF0001142,Filler 1142,PC01
1000,FIL1142,2026,2,400000,F2,2026-06-09,2026-06-09,MYR,1.0,-5525.00,SST-S,K1142,MYF0001142,Filler 1142,PC01
1000,FIL1142,2026,3,230000,F2,2026-06-09,2026-06-09,MYR,1.0,-442.00,SST-S,K1142,MYF0001142,Filler 1142,PC01
1000,FIL1143,2026,1,140000,F2,2026-06-10,2026-06-10,MYR,1.0,5980.50,SST-S,K1143,MYF0001143,Filler 1143,PC01
1000,FIL1143,2026,2,400000,F2,2026-06-10,2026-06-10,MYR,1.0,-5537.50,SST-S,K1143,MYF0001143,Filler 1143,PC01
1000,FIL1143,2026,3,230000,F2,2026-06-10,2026-06-10,MYR,1.0,-443.00,SST-S,K1143,MYF0001143,Filler 1143,PC01
1000,FIL1144,2026,1,140000,F2,2026-06-11,2026-06-11,MYR,1.0,5994.00,SST-S,K1144,MYF0001144,Filler 1144,PC01
1000,FIL1144,2026,2,400000,F2,2026-06-11,2026-06-11,MYR,1.0,-5550.00,SST-S,K1144,MYF0001144,Filler 1144,PC01
1000,FIL1144,2026,3,230000,F2,2026-06-11,2026-06-11,MYR,1.0,-444.00,SST-S,K1144,MYF0001144,Filler 1144,PC01
1000,FIL1145,2026,1,140000,F2,2026-06-12,2026-06-12,MYR,1.0,6007.50,SST-S,K1145,MYF0001145,Filler 1145,PC01
1000,FIL1145,2026,2,400000,F2,2026-06-12,2026-06-12,MYR,1.0,-5562.50,SST-S,K1145,MYF0001145,Filler 1145,PC01
1000,FIL1145,2026,3,230000,F2,2026-06-12,2026-06-12,MYR,1.0,-445.00,SST-S,K1145,MYF0001145,Filler 1145,PC01
1000,FIL1146,2026,1,140000,F2,2026-06-13,2026-06-13,MYR,1.0,6021.00,SST-S,K1146,MYF0001146,Filler 1146,PC01
1000,FIL1146,2026,2,400000,F2,2026-06-13,2026-06-13,MYR,1.0,-5575.00,SST-S,K1146,MYF0001146,Filler 1146,PC01
1000,FIL1146,2026,3,230000,F2,2026-06-13,2026-06-13,MYR,1.0,-446.00,SST-S,K1146,MYF0001146,Filler 1146,PC01
1000,FIL1147,2026,1,140000,F2,2026-06-14,2026-06-14,MYR,1.0,6034.50,SST-S,K1147,MYF0001147,Filler 1147,PC01
1000,FIL1147,2026,2,400000,F2,2026-06-14,2026-06-14,MYR,1.0,-5587.50,SST-S,K1147,MYF0001147,Filler 1147,PC01
1000,FIL1147,2026,3,230000,F2,2026-06-14,2026-06-14,MYR,1.0,-447.00,SST-S,K1147,MYF0001147,Filler 1147,PC01
1000,FIL1148,2026,1,140000,F2,2026-06-15,2026-06-15,MYR,1.0,6048.00,SST-S,K1148,MYF0001148,Filler 1148,PC01
1000,FIL1148,2026,2,400000,F2,2026-06-15,2026-06-15,MYR,1.0,-5600.00,SST-S,K1148,MYF0001148,Filler 1148,PC01
1000,FIL1148,2026,3,230000,F2,2026-06-15,2026-06-15,MYR,1.0,-448.00,SST-S,K1148,MYF0001148,Filler 1148,PC01
1000,FIL1149,2026,1,140000,F2,2026-06-16,2026-06-16,MYR,1.0,6061.50,SST-S,K1149,MYF0001149,Filler 1149,PC01
1000,FIL1149,2026,2,400000,F2,2026-06-16,2026-06-16,MYR,1.0,-5612.50,SST-S,K1149,MYF0001149,Filler 1149,PC01
1000,FIL1149,2026,3,230000,F2,2026-06-16,2026-06-16,MYR,1.0,-449.00,SST-S,K1149,MYF0001149,Filler 1149,PC01
1000,FIL1150,2026,1,140000,F2,2026-06-17,2026-06-17,MYR,1.0,6075.00,SST-S,K1150,MYF0001150,Filler 1150,PC01
1000,FIL1150,2026,2,400000,F2,2026-06-17,2026-06-17,MYR,1.0,-5625.00,SST-S,K1150,MYF0001150,Filler 1150,PC01
1000,FIL1150,2026,3,230000,F2,2026-06-17,2026-06-17,MYR,1.0,-450.00,SST-S,K1150,MYF0001150,Filler 1150,PC01
1000,FIL1151,2026,1,140000,F2,2026-06-18,2026-06-18,MYR,1.0,6088.50,SST-S,K1151,MYF0001151,Filler 1151,PC01
1000,FIL1151,2026,2,400000,F2,2026-06-18,2026-06-18,MYR,1.0,-5637.50,SST-S,K1151,MYF0001151,Filler 1151,PC01
1000,FIL1151,2026,3,230000,F2,2026-06-18,2026-06-18,MYR,1.0,-451.00,SST-S,K1151,MYF0001151,Filler 1151,PC01
1000,FIL1152,2026,1,140000,F2,2026-06-19,2026-06-19,MYR,1.0,6102.00,SST-S,K1152,MYF0001152,Filler 1152,PC01
1000,FIL1152,2026,2,400000,F2,2026-06-19,2026-06-19,MYR,1.0,-5650.00,SST-S,K1152,MYF0001152,Filler 1152,PC01
1000,FIL1152,2026,3,230000,F2,2026-06-19,2026-06-19,MYR,1.0,-452.00,SST-S,K1152,MYF0001152,Filler 1152,PC01
1000,FIL1153,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,6115.50,SST-S,K1153,MYF0001153,Filler 1153,PC01
1000,FIL1153,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-5662.50,SST-S,K1153,MYF0001153,Filler 1153,PC01
1000,FIL1153,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-453.00,SST-S,K1153,MYF0001153,Filler 1153,PC01
1000,FIL1154,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,6129.00,SST-S,K1154,MYF0001154,Filler 1154,PC01
1000,FIL1154,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-5675.00,SST-S,K1154,MYF0001154,Filler 1154,PC01
1000,FIL1154,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-454.00,SST-S,K1154,MYF0001154,Filler 1154,PC01
1000,FIL1155,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,6142.50,SST-S,K1155,MYF0001155,Filler 1155,PC01
1000,FIL1155,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-5687.50,SST-S,K1155,MYF0001155,Filler 1155,PC01
1000,FIL1155,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-455.00,SST-S,K1155,MYF0001155,Filler 1155,PC01
1000,FIL1156,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,6156.00,SST-S,K1156,MYF0001156,Filler 1156,PC01
1000,FIL1156,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-5700.00,SST-S,K1156,MYF0001156,Filler 1156,PC01
1000,FIL1156,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-456.00,SST-S,K1156,MYF0001156,Filler 1156,PC01
